"pelicula_id_temp";"distribuidora_id";"fuente"
1854;373;"sin_dato"
1855;373;"sin_dato"
1856;373;"sin_dato"
1857;167;"pdf_heuristica"
1858;373;"sin_dato"
1859;373;"sin_dato"
1860;373;"sin_dato"
1861;373;"sin_dato"
1862;373;"sin_dato"
1863;373;"sin_dato"
1864;373;"sin_dato"
1865;373;"sin_dato"
1866;373;"sin_dato"
1867;373;"sin_dato"
1868;191;"pdf_heuristica"
1869;373;"sin_dato"
1870;373;"sin_dato"
1871;373;"sin_dato"
1872;373;"sin_dato"
1873;373;"sin_dato"
1874;373;"sin_dato"
1875;373;"sin_dato"
1876;373;"sin_dato"
1877;373;"sin_dato"
1878;373;"sin_dato"
1879;373;"sin_dato"
1880;373;"sin_dato"
1881;373;"sin_dato"
1882;111;"pdf_heuristica"
1883;373;"sin_dato"
1884;352;"pdf_heuristica"
1885;373;"sin_dato"
1886;373;"sin_dato"
1887;373;"sin_dato"
1888;373;"sin_dato"
1889;439;"pdf_heuristica"
1890;373;"sin_dato"
1891;373;"sin_dato"
1892;62;"pdf_heuristica"
1893;373;"sin_dato"
1894;373;"sin_dato"
1895;373;"sin_dato"
1896;373;"sin_dato"
1897;373;"sin_dato"
1898;170;"pdf_heuristica"
1899;373;"sin_dato"
1900;373;"sin_dato"
1901;373;"sin_dato"
1902;373;"sin_dato"
1903;373;"sin_dato"
1904;373;"sin_dato"
1905;366;"pdf_heuristica"
1906;373;"sin_dato"
1907;110;"pdf_heuristica"
1908;373;"sin_dato"
1909;373;"sin_dato"
1910;373;"sin_dato"
1911;373;"sin_dato"
1912;373;"sin_dato"
1913;427;"pdf_heuristica"
1914;373;"sin_dato"
1915;336;"pdf_heuristica"
1916;373;"sin_dato"
1917;373;"sin_dato"
1918;373;"sin_dato"
1919;373;"sin_dato"
1920;373;"sin_dato"
1921;373;"sin_dato"
1922;373;"sin_dato"
1923;352;"pdf_heuristica"
1924;373;"sin_dato"
1925;373;"sin_dato"
1926;373;"sin_dato"
1927;373;"sin_dato"
1928;373;"sin_dato"
1929;373;"sin_dato"
1930;127;"pdf_heuristica"
1931;57;"pdf_heuristica"
1932;373;"sin_dato"
1933;373;"sin_dato"
1934;373;"sin_dato"
1935;362;"pdf_heuristica"
1936;373;"sin_dato"
1937;373;"sin_dato"
1938;373;"sin_dato"
1939;373;"sin_dato"
1940;373;"sin_dato"
1941;373;"sin_dato"
1942;373;"sin_dato"
1943;373;"sin_dato"
1944;373;"sin_dato"
1945;373;"sin_dato"
1946;373;"sin_dato"
1947;373;"sin_dato"
1948;373;"sin_dato"
1949;167;"pdf_heuristica"
1950;373;"sin_dato"
1951;373;"sin_dato"
1952;373;"sin_dato"
1953;373;"sin_dato"
1954;53;"pdf_heuristica"
1955;373;"sin_dato"
1956;373;"sin_dato"
1957;373;"sin_dato"
1958;373;"sin_dato"
1959;373;"sin_dato"
1960;373;"sin_dato"
1961;373;"sin_dato"
1962;373;"sin_dato"
1963;373;"sin_dato"
1964;373;"sin_dato"
1965;373;"sin_dato"
1966;373;"sin_dato"
1967;373;"sin_dato"
1968;393;"pdf_heuristica"
1969;373;"sin_dato"
1970;373;"sin_dato"
1971;373;"sin_dato"
1972;111;"pdf_heuristica"
1973;373;"sin_dato"
1974;373;"sin_dato"
1975;373;"sin_dato"
1976;373;"sin_dato"
1977;373;"sin_dato"
1978;364;"pdf_heuristica"
1979;373;"sin_dato"
1980;373;"sin_dato"
1981;373;"sin_dato"
1982;373;"sin_dato"
1983;373;"sin_dato"
1984;373;"sin_dato"
1985;373;"sin_dato"
1986;373;"sin_dato"
1987;373;"sin_dato"
1988;373;"sin_dato"
1989;373;"sin_dato"
1990;373;"sin_dato"
1991;373;"sin_dato"
1992;373;"sin_dato"
1993;373;"sin_dato"
1994;373;"sin_dato"
1995;111;"pdf_heuristica"
1996;373;"sin_dato"
1997;373;"sin_dato"
1998;373;"sin_dato"
1999;373;"sin_dato"
2000;373;"sin_dato"
2001;373;"sin_dato"
2002;171;"pdf_heuristica"
2003;373;"sin_dato"
2004;373;"sin_dato"
2005;373;"sin_dato"
2006;170;"pdf_heuristica"
2007;373;"sin_dato"
2008;373;"sin_dato"
2009;373;"sin_dato"
2010;373;"sin_dato"
2011;373;"sin_dato"
2012;373;"sin_dato"
2013;373;"sin_dato"
2014;373;"sin_dato"
2015;373;"sin_dato"
2016;373;"sin_dato"
2017;456;"pdf_heuristica"
2018;373;"sin_dato"
2019;373;"sin_dato"
2020;373;"sin_dato"
2021;373;"sin_dato"
2022;373;"sin_dato"
2023;373;"sin_dato"
2024;373;"sin_dato"
2025;373;"sin_dato"
2026;373;"sin_dato"
2027;373;"sin_dato"
2028;373;"sin_dato"
2029;373;"sin_dato"
2030;373;"sin_dato"
2031;373;"sin_dato"
2032;156;"pdf_heuristica"
2033;373;"sin_dato"
2034;373;"sin_dato"
2035;373;"sin_dato"
2036;373;"sin_dato"
2037;398;"pdf_heuristica"
2038;373;"sin_dato"
2039;167;"pdf_heuristica"
2040;373;"sin_dato"
2041;373;"sin_dato"
2042;373;"sin_dato"
2043;373;"sin_dato"
2044;373;"sin_dato"
2045;373;"sin_dato"
2046;201;"pdf_heuristica"
2047;373;"sin_dato"
2048;373;"sin_dato"
2049;3;"pdf_heuristica"
2050;373;"sin_dato"
2051;373;"sin_dato"
1814;357;"override_manual"
