"director_id";"person_id_tmdb";"nombre";"sexo";"fuente_sexo";"pais";"fuente_pais";"nombre_credito_original"
1566;"";"Eusebio Supervisión: Fernández Ardavín";"";"";"";"";"Eusebio Supervisión: Fernández Ardavín"
1567;"";"Ot Burgaya Balaguer";"";"";"";"";"Ot Burgaya Balaguer"
1568;"";"Roser Texidó";"";"";"";"";"Roser Texidó"
1569;"";"María S. Torregrosa";"";"";"";"";"María S. Torregrosa"
1570;"";"Santiago Cartujo";"";"";"";"";"Santiago Cartujo"
1571;"";"Theo Court Bustamante";"";"";"";"";"Theo Court Bustamante"
1572;"";"José Alberto Zúñiga";"";"";"";"";"José Alberto Zúñiga"
1573;"";"Gerard Bartomeu";"";"";"";"";"Gerard Bartomeu"
1574;"";"Miguel A. Guerra";"";"";"";"";"Miguel A. Guerra"
1575;"";"Sergio Sanus Vidal";"";"";"";"";"Sergio Sanus Vidal"
1576;"";"Álvaro F. Pulpeiro";"";"";"";"";"Álvaro F. Pulpeiro"
1577;"";"Antonella Sudasassi Furniss";"";"";"";"";"Antonella Sudasassi Furniss"
1578;"";"Miguel Vizcaíno Pellicer";"";"";"";"";"Miguel Vizcaíno Pellicer"
1579;"";"Oliver Riaza";"";"";"";"";"Oliver Riaza"
1580;"";"Jordi Turtós Orbañanos";"";"";"";"";"Jordi Turtós Orbañanos"
1581;"";"Emilio Juan Ruiz Barrachina";"";"";"";"";"Emilio Juan Ruiz Barrachina"
1582;"";"Sebastian Lelio Watt";"";"";"";"";"Sebastian Lelio Watt"
1583;"";"Carlos Vermut (Carlos López Del Rey)";"";"";"";"";"Carlos Vermut (Carlos López Del Rey)"
1584;"";"Vasileos Papatheocharis";"";"";"";"";"Vasileos Papatheocharis"
1585;"";"Carles Marqués-Marcet";"";"";"";"";"Carles Marqués-Marcet"
1586;"";"Jaime Roldán";"";"";"";"";"Jaime Roldán"
1587;"";"Pedro Parrado";"";"";"";"";"Pedro Parrado"
1588;"";"Juanba Berasategui";"";"";"";"";"Juanba Berasategui"
1589;"";"Pablo Iraburu Allegue";"";"";"";"";"Pablo Iraburu Allegue"
1590;"";"Marc Recha Batalle";"";"";"";"";"Marc Recha Batalle"
1591;"";"Carmen Perona Cabrera";"";"";"";"";"Carmen Perona Cabrera"
1592;"";"Cristina Ortega Blanco";"";"";"";"";"Cristina Ortega Blanco"
1593;"";"Patricia Franquesa Ruiz";"";"";"";"";"Patricia Franquesa Ruiz"
1594;"";"Jacobo Lagüela Castro";"";"";"";"";"Jacobo Lagüela Castro"
1595;"";"Heidi Villate Hassan";"";"";"";"";"Heidi Villate Hassan"
1596;"";"Miguel Caldito";"";"";"";"";"Miguel Caldito"
1597;"";"Carmen Gómez Peralta";"";"";"";"";"Carmen Gómez Peralta"
1598;"";"María Bestard";"";"";"";"";"María Bestard"
1599;"";"Iván Muñiz";"";"";"";"";"Iván Muñiz"
1600;"";"Antonio Gonzalo García";"";"";"";"";"Antonio Gonzalo García"
1601;"";"Irene Yagüe Herrero";"";"";"";"";"Irene Yagüe Herrero"
1602;"";"Ramon Manel Balagué Altadill";"";"";"";"";"Ramon Manel Balagué Altadill"
1603;"";"Elena María Molina Merino";"";"";"";"";"Elena María Molina Merino"
1604;"";"Belén Funes Giménez";"";"";"";"";"Belén Funes Giménez"
1605;"";"Miguel A. Llamas 'Pitu'";"";"";"";"";"Miguel A. Llamas 'Pitu'"
1606;"";"Paula Palacios Castaño";"";"";"";"";"Paula Palacios Castaño"
1607;"";"Odei A. Etxearte";"";"";"";"";"Odei A. Etxearte"
1608;"";"Sergio Oskman";"";"";"";"";"Sergio Oskman"
1609;"";"Cecilia Atán Fernández";"";"";"";"";"Cecilia Atán Fernández"
1610;"";"Valeria Pivato Quiroga";"";"";"";"";"Valeria Pivato Quiroga"
1611;"";"Sema D’Acosta";"";"";"";"";"Sema D’Acosta"
1612;"";"Pancho G. Matienzo";"";"";"";"";"Pancho G. Matienzo"
1613;"";"Adriana P. Villanueva";"";"";"";"";"Adriana P. Villanueva"
1614;"";"Iván Morales López";"";"";"";"";"Iván Morales López"
1615;"";"Josep Morell Feixa";"";"";"";"";"Josep Morell Feixa"
1616;"";"Marc Martínez Serrado";"";"";"";"";"Marc Martínez Serrado"
1617;"";"Guillem Sánchez Marín";"";"";"";"";"Guillem Sánchez Marín"
1618;"";"Laura Muñoz Liaño";"";"";"";"";"Laura Muñoz Liaño"
1619;"";"M. A. Calvo Buttini";"";"";"";"";"M. A. Calvo Buttini"
1620;"";"Martín G. Ramis";"";"";"";"";"Martín G. Ramis"
1621;"";"F.J.Fernández Bordonada";"";"";"";"";"F.J.Fernández Bordonada"
1622;"";"Telmo Esnal Illarramendi";"";"";"";"";"Telmo Esnal Illarramendi"
1623;"";"Xavier Vila Fonolleda";"";"";"";"";"Xavier Vila Fonolleda"
1624;"";"Jean Castejón Gilabert";"";"";"";"";"Jean Castejón Gilabert"
1625;"";"Jesús Muñóz García";"";"";"";"";"Jesús Muñóz García"
1626;"";"Santiago Padró Navarro";"";"";"";"";"Santiago Padró Navarro"
1627;"";"Diana Toucedo Crespo";"";"";"";"";"Diana Toucedo Crespo"
1628;"";"(Colaboran En La Produccion: España Francia Holanda Inglaterra)";"";"";"";"";"(Colaboran En La Produccion: España Francia Holanda Inglaterra)"
1629;"";"Paco Bech";"";"";"";"";"Paco Bech"
1630;"";"Andy Zancan Goron";"";"";"";"";"Andy Zancan Goron"
1631;"";"Víctor Cabaco Ordóñez";"";"";"";"";"Víctor Cabaco Ordóñez"
1632;"";"Manolo Vázquez Ramos";"";"";"";"";"Manolo Vázquez Ramos"
1633;"";"Imanol Sistiaga";"";"";"";"";"Imanol Sistiaga"
1634;"";"Miguel Saeta De La Torre";"";"";"";"";"Miguel Saeta De La Torre"
1635;"";"Antonio Cadenas Vidal";"";"";"";"";"Antonio Cadenas Vidal"
1636;"";"Nacho Sirera";"";"";"";"";"Nacho Sirera"
1637;"";"Ramón Lluís Bande Guerra";"";"";"";"";"Ramón Lluís Bande Guerra"
1638;"";"Marisol Picón";"";"";"";"";"Marisol Picón"
1639;"";"José A. Guerrero";"";"";"";"";"José A. Guerrero"
1640;"";"Miguel Ángel Rolland Jiménez";"";"";"";"";"Miguel Ángel Rolland Jiménez"
1641;"";"Pere Solés Bahi";"";"";"";"";"Pere Solés Bahi"
1642;"";"David Lara Hernández";"";"";"";"";"David Lara Hernández"
1643;"";"Aranzazu Gómez Bayón";"";"";"";"";"Aranzazu Gómez Bayón"
1644;"";"Alfonso Chaves León";"";"";"";"";"Alfonso Chaves León"
1645;"";"Tito Jara H";"";"";"";"";"Tito Jara H"
1646;"";"Juno Álvarez";"";"";"";"";"Juno Álvarez"
1647;"";"Juan Manuel Cotelo Oñate";"";"";"";"";"Juan Manuel Cotelo Oñate"
1648;"";"Carles Alberola Ortiz";"";"";"";"";"Carles Alberola Ortiz"
1649;"";"Omar Al Abdul Razzak Martínez";"";"";"";"";"Omar Al Abdul Razzak Martínez"
