"taquilla_id";"pelicula_id";"anio";"recaudacion";"espectadores"
1912;1364;2022;324.0;54
1913;1365;2025;7473.0;1490
1914;1366;2021;179.0;30
1915;1366;2023;49.0;14
1916;1367;2023;127570.0;20668
1917;1368;2024;31080.0;5629
1918;1369;2025;55022.0;9765
1919;1370;2025;1037.0;229
1920;1371;2025;13863.0;2393
1921;1372;2022;20912.0;3896
1922;1373;2024;5265.0;1062
1923;1374;2024;751.0;152
1924;1375;2023;706.0;145
1925;1376;2023;418.0;110
1926;1377;2021;387.0;133
1927;1378;2025;184.0;33
1928;1379;2023;121.0;33
1929;1380;2024;421850.0;68957
1930;1380;2025;2736.0;782
1931;1381;2024;410.0;115
1932;1382;2022;415.0;88
1933;1382;2023;27.0;5
1934;1383;2025;4.0;1
1935;1384;2024;162.0;35
1936;1385;2021;1389.0;409
1937;1386;2022;1788.0;284
1938;1386;2023;243.0;43
1939;1386;2024;342.0;54
1940;1386;2025;332.0;63
1941;1387;2022;401.0;78
1942;1387;2023;496.0;321
1943;1388;2022;175.0;33
1944;1389;2023;280.0;53
1945;1390;2025;48.0;7
1946;1391;2021;476277.0;77382
1947;1391;2022;21110.0;4796
1948;1391;2023;515.0;100
1949;1391;2025;74.0;12
1950;1392;2023;27711.0;4548
1951;1392;2024;789.0;201
1952;1393;2022;97.0;17
1953;1394;2021;108.0;39
1954;1394;2025;278.0;51
1955;1395;2021;9066.0;1782
1956;1396;2021;17824.0;2971
1957;1396;2022;1497.0;526
1958;1397;2022;279.0;64
1959;1398;2021;16447.0;2877
1960;1398;2022;213.0;43
1961;1399;2021;53.0;68
1962;1400;2025;1312.0;212
1963;1401;2025;24141.0;4126
1964;1402;2021;108614.0;19058
1965;1403;2023;110.0;55
1966;1403;2024;85.0;85
1967;1404;2021;32.0;8
1968;1405;2025;27515.0;4240
1969;1406;2024;633.0;119
1970;1407;2024;3802.0;730
1971;1407;2025;291.0;86
1972;1408;2025;15245.0;2666
1973;1409;2025;23.0;5
1974;1410;2022;1612.0;199
1975;1410;2023;144.0;118
1976;1411;2022;110893.0;18705
1977;1411;2024;71.0;13
1978;1412;2025;204739.0;31233
1979;1413;2024;95145.0;15093
1980;1414;2024;290.0;51
1981;1415;2022;2582.0;448
1982;1415;2023;835.0;168
1983;1416;2022;49.0;23
1984;1417;2025;216.0;51
1985;1418;2022;259.0;91
1986;1419;2021;583.0;70
1987;1420;2021;3809.0;641
1988;1420;2025;410.0;63
1989;1421;2025;480.0;133
1990;1422;2021;10280.0;1891
1991;1423;2024;21345.0;3577
1992;1423;2025;17.0;6
1993;1424;2023;451.0;154
1994;1425;2021;31.0;10
1995;1426;2021;21.0;8
1996;1426;2022;585.0;90
1997;1427;2024;2983.0;508
1998;1427;2025;522.0;92
1999;1428;2022;10933.0;2045
2000;1428;2023;279.0;57
2001;1429;2025;30037.0;5259
2002;1430;2023;430.0;75
2003;1430;2024;630.0;90
2004;1431;2023;1180.0;182
2005;1432;2022;3369.0;524
2006;1433;2021;263.0;38
2007;1434;2021;82.0;39
2008;1435;2025;130.0;44
2009;1436;2021;10881.0;1993
2010;1436;2022;24.0;6
2011;1437;2022;1092431.0;175158
2012;1437;2023;6127.0;1735
2013;1437;2024;456.0;152
2014;1438;2025;692.0;107
2015;1439;2021;19297.0;3143
2016;1439;2022;686.0;154
2017;1440;2023;154093.0;25022
2018;1440;2024;3017.0;807
2019;1441;2023;956938.0;157586
2020;1441;2025;400.0;80
2021;1442;2021;330.0;88
2022;1443;2025;571.0;90
2023;1444;2021;50.0;11
2024;1445;2023;131.0;29
2025;1446;2025;357.0;78
2026;1447;2023;105.0;34
2027;1448;2025;1472.0;232
2028;1449;2021;174.0;87
2029;1449;2022;678.0;162
2030;1450;2021;412.0;87
2031;1451;2021;132.0;24
2032;1451;2023;24.0;7
2033;1452;2021;11697.0;1951
2034;1453;2023;231022.0;37215
2035;1453;2024;248958.0;41499
2036;1453;2025;1408.0;249
2037;1454;2022;1284.0;180
2038;1454;2024;144.0;30
2039;1455;2021;58.0;18
2040;1456;2024;506596.0;83444
2041;1456;2025;382.0;149
2042;1457;2023;134.0;29
2043;1457;2024;266.0;271
2044;1457;2025;226.0;116
2045;1458;2021;3492.0;777
2046;1459;2022;3.0;1
2047;1460;2023;4156.0;721
2048;1461;2022;140.0;31
2049;1462;2025;110.0;56
2050;1463;2023;11173.0;1906
2051;1463;2024;1227.0;296
2052;1463;2025;30.0;9
2053;1464;2025;100.0;86
2054;1465;2023;963.0;181
2055;1466;2025;1620.0;281
2056;1467;2025;15267.0;2869
2057;1468;2021;28.0;7
2058;1469;2022;2954.0;556
2059;1469;2023;30.0;6
2060;1470;2024;2986.0;461
2061;1471;2021;1472.0;254
2062;1471;2022;235.0;46
2063;1472;2022;12732.0;2129
2064;1472;2023;957.0;225
2065;1472;2025;98.0;17
2066;1473;2021;50495.0;9228
2067;1474;2021;838.0;175
2068;1475;2021;272517.0;45292
2069;1476;2025;44758.0;8018
2070;1477;2022;1235.0;196
2071;1478;2023;17342.0;3049
2072;1479;2023;3991.0;686
2073;1479;2024;221.0;456
2074;1479;2025;207.0;99
2075;1480;2025;4526.0;673
2076;1481;2023;151.0;31
2077;1482;2025;1175.0;205
2078;1483;2021;249.0;134
2079;1483;2022;2393.0;560
2080;1484;2021;156.0;53
2081;1485;2022;9.0;2
2082;1486;2023;1632.0;309
2083;1487;2023;736712.0;119278
2084;1488;2023;88.0;16
2085;1489;2024;144.0;51
2086;1490;2025;930.0;147
2087;1491;2025;291.0;45
2088;1492;2024;471.0;98
2089;1492;2025;987.0;152
2090;1493;2024;717.0;120
2091;1494;2025;1030.0;165
2092;1495;2025;925.0;131
2093;1496;2024;9841.0;619
2094;1496;2025;2700.0;240
2095;1497;2023;5651.0;923
2096;1497;2024;177.0;73
2097;1498;2025;176.0;47
2098;1499;2025;1645.0;213
2099;1500;2025;2007.0;404
2100;1501;2021;54.0;19
2101;1502;2024;190566.0;31520
2102;1502;2025;767.0;229
2103;1503;2021;122.0;25
2104;1503;2023;360.0;60
2105;1504;2025;345230.0;51092
2106;1505;2023;186.0;53
2107;1505;2024;157.0;21
2108;1506;2021;94.0;32
2109;1507;2021;300.0;72
2110;1508;2022;3144.0;517
2111;1509;2024;539.0;107
2112;1510;2024;1627.0;253
2113;1511;2021;635.0;130
2114;1512;2025;2475.0;358
2115;1513;2023;60.0;17
2116;1514;2025;834.0;127
2117;1515;2024;12545.0;2206
2118;1515;2025;133.0;42
2119;1516;2024;183.0;61
2120;1517;2023;493.0;89
2121;1518;2021;33.0;22
2122;1519;2023;6.0;1
2123;1520;2021;960.0;166
2124;1521;2024;775.0;124
2125;1522;2023;76.0;25
2126;1523;2021;36.0;8
2127;1523;2022;16.0;4
2128;1524;2021;174.0;43
2129;1525;2024;5569.0;847
2130;1526;2023;252.0;249
2131;1527;2025;157.0;29
2132;1528;2023;95.0;19
2133;1529;2022;2332801.0;391387
2134;1529;2023;46757.0;12159
2135;1529;2024;150.0;21
2136;1529;2025;236.0;34
2137;1530;2023;1134.0;157
2138;1531;2025;220.0;22
2139;1532;2021;5379.0;959
2140;1532;2022;24.0;7
2141;1533;2021;3483.0;561
2142;1534;2025;462.0;154
2143;1535;2023;116082.0;18257
2144;1536;2022;16222.0;2791
2145;1536;2023;189.0;92
2146;1537;2025;959.0;159
2147;1538;2021;359.0;67
2148;1538;2022;498.0;119
2149;1539;2023;88.0;22
2150;1540;2024;7571.0;1181
2151;1540;2025;8595.0;1436
2152;1541;2021;309.0;52
2153;1541;2022;147.0;27
2154;1541;2023;60.0;9
2155;1542;2023;656.0;102
2156;1542;2024;33.0;6
2157;1543;2022;14351.0;2326
2158;1543;2023;5201.0;812
2159;1543;2024;436.0;80
2160;1543;2025;294.0;56
2161;1544;2025;168.0;53
2162;1545;2021;31.0;5
2163;1546;2024;2002.0;350
2164;1547;2025;80.0;14
2165;1548;2024;35502.0;6043
2166;1549;2024;22183.0;4022
2167;1549;2025;10059.0;2086
2168;1550;2024;8506.0;1575
2169;1551;2023;20511.0;2956
2170;1552;2025;283.0;52
2171;1553;2021;206.0;70
2172;1554;2023;743.0;245
2173;1554;2024;647.0;98
2174;1554;2025;197.0;28
2175;1555;2022;2748.0;473
2176;1556;2023;91656.0;14267
2177;1557;2025;213.0;49
2178;1558;2022;46835.0;9973
2179;1558;2023;3640.0;1059
2180;1558;2024;240.0;96
2181;1559;2024;1597.0;324
2182;1560;2023;4212.0;732
2183;1561;2021;19284.0;3502
2184;1561;2022;2397.0;424
2185;1561;2023;598.0;115
2186;1562;2023;197.0;62
2187;1563;2022;502.0;115
2188;1564;2023;1232.0;411
2189;1565;2021;2558.0;415
2190;1566;2022;6709.0;1162
2191;1567;2025;66663.0;12247
2192;1568;2022;148146.0;23367
2193;1568;2023;53453.0;9494
2194;1568;2024;486.0;108
2195;1569;2021;259.0;52
2196;1569;2024;272.0;47
2197;1570;2023;112397.0;18894
2198;1570;2024;2537.0;655
2199;1571;2025;68525.0;14112
2200;1572;2025;141.0;22
2201;1573;2023;344.0;69
2202;1574;2025;4210.0;667
2203;1575;2025;704553.0;118823
2204;1576;2022;262.0;44
2205;1577;2021;4059.0;703
2206;1578;2024;319.0;70
2207;1579;2022;149052.0;24673
2208;1579;2023;5088.0;1373
2209;1580;2025;181.0;33
2210;1581;2021;15414.0;2817
2211;1581;2023;180.0;45
2212;1581;2025;354.0;83
2213;1582;2023;605.0;170
2214;1582;2024;207.0;59
2215;1583;2021;19116.0;3477
2216;1583;2022;13084.0;3926
2217;1583;2023;984.0;241
2218;1583;2024;1191.0;272
2219;1583;2025;620.0;155
2220;1584;2021;209.0;49
2221;1584;2024;69.0;16
2222;1584;2025;77.0;22
2223;1585;2024;109.0;18
2224;1586;2023;43823.0;7018
2225;1587;2024;1968.0;487
2226;1587;2025;112.0;40
2227;1588;2022;624871.0;105148
2228;1589;2025;15604.0;2085
2229;1590;2025;2320.0;378
2230;1591;2022;87492.0;15061
2231;1592;2022;77.0;22
2232;1593;2021;23887.0;3846
2233;1593;2022;9306.0;1814
2234;1593;2023;35.0;10
2235;1594;2025;1100.0;191
2236;1595;2021;36.0;12
2237;1595;2023;47.0;9
2238;1596;2024;229.0;49
2239;1597;2023;51.0;11
2240;1598;2022;9.0;2
2241;1599;2022;320873.0;52952
2242;1600;2024;512.0;128
2243;1601;2025;26760.0;4359
2244;1602;2023;1163.0;306
2245;1603;2022;46.0;7
2246;1604;2022;6257.0;1043
2247;1604;2025;98.0;50
2248;1605;2023;28537.0;5072
2249;1605;2025;57.0;10
2250;1606;2022;1480.0;225
2251;1607;2021;265578.0;47127
2252;1607;2023;236.0;53
2253;1607;2024;172.0;43
2254;1608;2022;85918.0;13959
2255;1608;2023;1676.0;273
2256;1609;2021;2121.0;327
2257;1610;2021;31.0;7
2258;1611;2022;962979.0;154765
2259;1612;2025;3357.0;569
2260;1613;2021;265.0;53
2261;1613;2022;12.0;3
2262;1614;2021;300.0;90
2263;1615;2022;138.0;59
2264;1616;2022;60.0;18
2265;1617;2021;8296.0;1453
2266;1617;2022;1047.0;161
2267;1618;2025;23071.0;3715
2268;1619;2025;96671.0;14357
2269;1620;2022;579.0;108
2270;1620;2023;89.0;17
2271;1621;2021;82.0;36
2272;1622;2025;243.0;34
2273;1623;2025;55.0;9
2274;1624;2021;62.0;19
2275;1625;2021;206.0;49
2276;1626;2021;508.0;103
2277;1627;2022;8241.0;1527
2278;1627;2023;749.0;189
2279;1628;2022;40.0;215
2280;1629;2021;200.0;50
2281;1630;2025;2022.0;375
2282;1631;2021;1861.0;295
2283;1631;2022;50.0;14
2284;1632;2022;76095.0;12314
2285;1632;2023;119.0;38
2286;1633;2022;94.0;22
2287;1634;2023;46.0;13
2288;1635;2025;3203.0;627
2289;1636;2021;4300.0;730
2290;1636;2022;692.0;139
2291;1637;2021;124354.0;20688
2292;1637;2022;2780.0;633
2293;1638;2025;1966.0;421
2294;1639;2022;41708.0;8034
2295;1639;2023;924.0;199
2296;1640;2022;27924.0;5389
2297;1641;2023;16149.0;3029
2298;1641;2025;156.0;499
2299;1642;2025;1247.0;184
2300;1643;2025;661.0;120
2301;1644;2023;175.0;88
2302;1644;2025;35.0;5
2303;1645;2022;8094.0;1289
2304;1645;2024;134.0;23
2305;1646;2021;907.0;222
2306;1646;2024;10.0;4
2307;1647;2025;6462.0;997
2308;1648;2025;41342.0;6174
2309;1649;2021;70455.0;11887
2310;1649;2022;20962.0;4238
2311;1649;2023;220.0;95
2312;1649;2024;300.0;50
2313;1650;2024;622.0;104
2314;1651;2023;6538.0;1175
2315;1652;2025;70.0;20
2316;1653;2023;2095.0;338
2317;1654;2024;12775.0;2460
2318;1654;2025;297.0;99
2319;1655;2024;126.0;63
2320;1656;2021;318.0;197
2321;1656;2025;86.0;20
2322;1657;2023;26.0;11
2323;1658;2021;1425.0;423
2324;1658;2022;15.0;3
2325;1659;2021;70.0;30
2326;1660;2022;237004.0;51846
2327;1660;2023;161.0;31
2328;1661;2021;129.0;31
2329;1661;2022;359.0;85
2330;1662;2023;15380.0;2222
2331;1662;2024;5519.0;950
2332;1662;2025;187.0;55
2333;1663;2025;2722.0;443
2334;1664;2024;42312.0;9417
2335;1665;2024;77353.0;14212
2336;1665;2025;2973.0;805
2337;1666;2023;258.0;86
2338;1666;2025;464.0;91
2339;1667;2021;4097.0;700
2340;1667;2022;3158.0;575
2341;1668;2023;63.0;13
2342;1669;2024;6115.0;1048
2343;1669;2025;880.0;158
2344;1670;2021;302.0;76
2345;1671;2022;195.0;50
2346;1672;2024;1796.0;359
2347;1672;2025;148.0;37
2348;1673;2023;3977.0;603
2349;1674;2023;33258.0;5660
2350;1674;2024;565.0;103
2351;1675;2025;46.0;32
2352;1676;2025;18594.0;3237
2353;1677;2022;823933.0;135632
2354;1677;2023;47277.0;9795
2355;1677;2025;128.0;34
2356;1678;2024;195.0;73
2357;1679;2022;8087.0;1492
2358;1680;2022;3249.0;554
2359;1681;2023;11510.0;1644
2360;1681;2024;5821.0;1319
2361;1681;2025;522.0;87
2362;1682;2022;495.0;110
2363;1683;2022;1121.0;198
2364;1684;2023;44786.0;7788
2365;1685;2023;86225.0;13995
2366;1686;2025;114913.0;18023
2367;1687;2024;312.0;59
2368;1688;2021;234.0;47
2369;1688;2022;350.0;82
2370;1689;2022;15228.0;2743
2371;1690;2025;35.0;12
2372;1691;2025;1331.0;359
2373;1692;2022;648.0;258
2374;1692;2024;266.0;76
2375;1692;2025;1692.0;373
2376;1693;2024;7682.0;1394
2377;1693;2025;699.0;182
2378;1694;2022;11353.0;1873
2379;1694;2023;160.0;33
2380;1695;2023;1707.0;361
2381;1695;2025;73.0;14
2382;1696;2021;5892.0;1069
2383;1696;2022;47.0;11
2384;1697;2025;6421.0;947
2385;1698;2023;580.0;122
2386;1698;2024;35.0;5
2387;1699;2023;146923.0;27732
2388;1700;2021;63.0;12
2389;1700;2022;838.0;211
2390;1700;2023;890.0;163
2391;1700;2024;115.0;23
2392;1701;2025;422.0;73
2393;1702;2023;6204.0;1087
2394;1702;2024;1047.0;303
2395;1703;2022;396.0;102
2396;1704;2024;674.0;197
2397;1705;2024;480.0;69
2398;1705;2025;1745.0;294
2399;1706;2022;55.0;10
2400;1707;2024;50199.0;8568
2401;1707;2025;464.0;86
2402;1708;2025;5101.0;883
2403;1709;2023;1620.0;379
2404;1710;2025;2458.0;337
2405;1711;2022;134.0;44
2406;1712;2023;409.0;72
2407;1713;2023;34595.0;5817
2408;1713;2024;837.0;166
2409;1714;2021;628.0;127
2410;1714;2022;39.0;10
2411;1714;2025;63.0;18
2412;1715;2023;22584.0;3658
2413;1716;2023;40227.0;6738
2414;1716;2024;24082.0;4012
2415;1717;2025;31257.0;5092
2416;1718;2025;104.0;162
2417;1719;2024;588216.0;100477
2418;1719;2025;1880.0;445
2419;1720;2022;438.0;86
2420;1720;2023;277.0;80
2421;1721;2023;245.0;60
2422;1721;2024;34.0;6
2423;1721;2025;185.0;42
2424;1722;2023;3036.0;542
2425;1723;2021;12217.0;2083
2426;1723;2022;28.0;7
2427;1723;2024;132.0;62
2428;1724;2025;153487.0;24458
2429;1725;2025;319.0;55
2430;1726;2022;51.0;11
2431;1727;2023;1252.0;266
2432;1727;2024;202.0;40
2433;1728;2023;1916.0;294
2434;1729;2025;138.0;22
2435;1730;2021;5174.0;937
2436;1730;2022;148.0;32
2437;1731;2021;998.0;187
2438;1731;2022;493.0;130
2439;1732;2022;31373.0;5601
2440;1733;2021;4284.0;799
2441;1734;2025;81.0;23
2442;1735;2023;7320.0;1389
2443;1735;2024;481.0;90
2444;1735;2025;225.0;82
2445;1736;2024;595.0;116
2446;1736;2025;5.0;1
2447;1737;2023;436.0;74
2448;1737;2024;6.0;1
2449;1738;2023;109.0;21
2450;1739;2022;16.0;4
2451;1740;2021;72.0;12
2452;1741;2023;515.0;85
2453;1742;2023;4284.0;824
2454;1742;2024;1186.0;195
2455;1743;2025;177053.0;25970
2456;1744;2022;14.0;4
2457;1745;2024;1985.0;385
2458;1745;2025;270.0;58
2459;1746;2022;18497.0;3565
2460;1747;2025;4845.0;1110
2461;1748;2021;32452.0;5214
2462;1749;2024;235.0;47
2463;1750;2022;4620.0;782
2464;1751;2022;338.0;80
2465;1751;2023;35.0;8
2466;1752;2024;1124.0;173
2467;1753;2024;5559.0;1196
2468;1754;2025;13266.0;2418
2469;1755;2022;115613.0;18481
2470;1755;2023;28756.0;5433
2471;1755;2025;123.0;35
2472;1756;2025;2334.0;342
2473;1757;2022;452.0;113
2474;1757;2023;1097.0;283
2475;1758;2024;10291.0;1709
2476;1759;2021;203.0;63
2477;1760;2024;1721.0;306
2478;1761;2022;345.0;115
2479;1762;2025;642.0;98
2480;1763;2025;2607.0;702
2481;1764;2024;6969.0;1138
2482;1764;2025;252.0;42
2483;1765;2021;11759.0;1967
2484;1765;2022;683.0;160
2485;1765;2023;80.0;20
2486;1765;2024;10.0;2
2487;1765;2025;5.0;1
2488;1766;2025;11.0;2
2489;1767;2024;13225.0;2226
2490;1767;2025;795.0;248
2491;1768;2023;19318.0;3421
2492;1769;2025;116147.0;18718
2493;1770;2024;1799.0;448
2494;1771;2023;53.0;10
2495;1771;2024;6477.0;1059
2496;1772;2025;670.0;84
2497;1773;2021;67.0;30
2498;1774;2023;2444.0;431
2499;1774;2024;184.0;33
2500;1775;2023;45039.0;7177
2501;1775;2024;49.0;46
2502;1776;2024;26612.0;4666
2503;1776;2025;1336.0;311
2504;1777;2025;20235.0;2882
2505;1778;2024;50.0;10
2506;1779;2024;2115.0;307
2507;1780;2025;683.0;198
2508;1781;2023;735.0;141
2509;1781;2024;933.0;183
2510;1782;2024;97414.0;17533
2511;1782;2025;5319.0;1219
2512;1783;2025;3756.0;427
2513;1784;2021;357.0;81
2514;1785;2025;289.0;99
2515;1786;2023;970.0;97
2516;1787;2023;600.0;169
2517;1788;2025;48.0;11
2518;1789;2021;47.0;32
2519;1790;2025;400.0;212
2520;1791;2024;498.0;149
2521;1792;2024;2742.0;691
2522;1792;2025;553.0;140
2523;1793;2021;54.0;18
2524;1794;2021;106.0;124
2525;1795;2022;33.0;22
2526;1796;2024;177.0;59
2527;1797;2024;113.0;21
2528;1798;2024;52.0;63
2529;1799;2022;221.0;63
2530;1800;2022;906.0;213
2531;1801;2023;238.0;87
2532;1802;2022;61.0;10
2533;1803;2021;1425.0;95
2534;1804;2024;25.0;29
2535;1805;2024;360.0;90
2536;1806;2023;958.0;168
2537;1807;2025;28.0;28
2538;1808;2021;380.0;96
2539;1809;2023;383.0;76
2540;1810;2023;104.0;20
2541;1811;2023;202.0;31
2542;1812;2025;515.0;103
2543;1813;2025;105.0;34
2544;1814;2021;1148.0;164
2545;1815;2025;428.0;73
2546;1816;2023;364.0;52
2547;1817;2022;945.0;171
2548;1817;2023;910.0;189
2549;1818;2021;11.0;2
2550;1819;2023;60.0;15
2551;1820;2025;485.0;102
2552;1821;2023;43.0;11
2553;1822;2025;478.0;82
2554;1823;2023;7190.0;712
2555;1823;2024;1709.0;208
2556;1824;2025;930.0;186
2557;1825;2024;46.0;13
2558;1826;2022;615.0;93
2559;1826;2024;720.0;235
2560;1827;2024;50.0;14
2561;1828;2022;395.0;60
2562;1829;2021;97.0;15
2563;1830;2025;265.0;39
2564;1831;2025;640.0;322
2565;1832;2025;759.0;178
2566;1833;2025;707.0;115
2567;1834;2021;120.0;31
2568;1835;2024;327.0;58
2569;1836;2021;173.0;58
2570;1837;2023;775.0;280
2571;1838;2023;46.0;22
2572;1839;2025;9.0;4
2573;1840;2021;954.0;152
2574;1841;2024;59.0;108
2575;1841;2025;62.0;10
2576;1842;2021;1306.0;219
2577;1843;2023;515.0;110
2578;1844;2024;399.0;74
2579;1845;2021;418.0;53
2580;1846;2021;70.0;29
2581;1847;2025;99.0;20
2582;1848;2025;359.0;98
2583;1849;2024;186.0;35
2584;1850;2025;24.0;9
2585;1851;2024;135.0;85
2586;1852;2021;148.0;37
2587;1853;2023;58.0;12
2588;1854;2022;310.0;51
2589;1855;2023;122.0;48
2590;1856;2024;561.0;143
2591;1857;2023;5676.0;543
2592;1858;2022;99.0;18
2593;1859;2025;492.0;125
2594;1860;2024;73.0;36
2595;1861;2022;62.0;22
2596;1862;2025;217.0;62
2597;1863;2024;522.0;116
2598;1863;2025;132.0;33
2599;1864;2025;28.0;41
2600;1865;2022;174.0;49
2601;1865;2023;581.0;114
2602;1866;2023;101.0;30
2603;1867;2024;192.0;31
2604;1868;2022;48.0;7
2605;1869;2021;505.0;145
2606;1870;2023;316.0;162
2607;1871;2025;18.0;70
2608;1872;2023;748.0;149
2609;1873;2021;144.0;72
2610;1874;2025;1691.0;436
2611;1875;2023;105.0;65
2612;1876;2022;77.0;11
2613;1877;2021;76.0;97
2614;1878;2021;4.0;1
2615;1879;2024;148.0;36
2616;1880;2024;128.0;16
2617;1880;2025;35.0;7
2618;1881;2024;88.0;29
2619;1882;2024;476.0;68
2620;1883;2025;498.0;94
2621;1884;2023;288.0;67
2622;1885;2023;1086.0;220
2623;1886;2023;116.0;37
2624;1887;2025;49.0;21
2625;1888;2024;222.0;42
2626;1889;2025;350.0;99
2627;1890;2022;210.0;49
2628;1891;2025;411.0;89
2629;1892;2021;138.0;20
2630;1892;2025;83.0;14
2631;1893;2022;4.0;77
2632;1894;2023;408.0;89
2633;1895;2023;774.0;297
2634;1896;2025;2578.0;393
2635;1897;2023;1210.0;191
2636;1898;2025;18.0;16
2637;1899;2021;18.0;4
2638;1900;2025;60.0;17
2639;1901;2022;287.0;93
2640;1902;2024;510.0;51
2641;1903;2021;280.0;70
2642;1904;2024;228.0;57
2643;1905;2023;275.0;50
2644;1906;2023;49.0;9
2645;1907;2022;34.0;34
2646;1908;2025;210402.0;40582
2647;1909;2021;142.0;29
2648;1910;2021;44.0;10
2649;1911;2025;225.0;46
2650;1912;2025;188.0;49
2651;1913;2024;87.0;122
2652;1914;2025;1050.0;210
2653;1915;2024;75.0;97
2654;1916;2025;5230.0;849
2655;1917;2024;50.0;10
2656;1918;2024;70.0;73
2657;1919;2021;115.0;53
2658;1920;2022;667.0;201
2659;1921;2023;434.0;149
2660;1921;2024;85.0;51
2661;1922;2025;21.0;4
2662;1923;2023;277.0;68
2663;1924;2021;144.0;83
2664;1924;2022;217.0;54
2665;1925;2024;234.0;46
2666;1926;2023;696.0;115
2667;1927;2021;117.0;17
2668;1928;2024;81.0;85
2669;1929;2025;38.0;20
2670;1930;2025;778.0;114
2671;1931;2021;162.0;26
2672;1932;2024;222.0;46
2673;1933;2023;1216.0;205
2674;1934;2025;164.0;33
2675;1935;2022;545.0;98
2676;1936;2023;514.0;198
2677;1937;2023;555.0;181
2678;1937;2025;179.0;53
2679;1938;2025;611.0;108
2680;1939;2023;18.0;4
2681;1939;2024;121.0;25
2682;1940;2025;126.0;31
2683;1941;2025;641.0;77
2684;1942;2021;61.0;61
2685;1943;2021;393.0;159
2686;1944;2022;103.0;53
2687;1945;2025;108.0;51
2688;1946;2021;263.0;82
2689;1947;2021;425.0;89
2690;1948;2022;52.0;41
2691;1949;2024;85.0;17
2692;1950;2022;13633.0;2372
2693;1950;2023;15.0;2
2694;1950;2024;2.0;1
2695;1951;2025;355.0;67
2696;1952;2021;248.0;91
2697;1953;2023;571.0;187
2698;1954;2025;122.0;23
2699;1955;2022;13068.0;2314
2700;1955;2023;272.0;272
2701;1956;2021;196.0;42
2702;1956;2023;356.0;66
2703;1957;2021;658.0;188
2704;1958;2025;777.0;175
2705;1959;2022;2458.0;142
2706;1960;2021;780.0;65
2707;1961;2022;821.0;246
2708;1962;2024;206.0;71
2709;1963;2024;15.0;3
2710;1964;2021;32.0;32
2711;1965;2022;507.0;163
2712;1966;2021;9590.0;1570
2713;1967;2021;399.0;57
2714;1967;2022;315.0;45
2715;1968;2025;931.0;133
2716;1969;2023;30.0;4
2717;1970;2021;75.0;35
2718;1971;2024;75.0;26
2719;1972;2025;466.0;174
2720;1973;2022;6130.0;974
2721;1973;2023;399.0;109
2722;1974;2025;11.0;20
2723;1975;2025;130.0;37
2724;1976;2022;1022.0;146
2725;1976;2023;296.0;48
2726;1977;2022;74.0;20
2727;1978;2021;14.0;2
2728;1979;2022;216.0;27
2729;1980;2025;868.0;200
2730;1981;2025;764.0;124
2731;1982;2023;414.0;80
2732;1983;2021;2784.0;482
2733;1984;2023;103.0;19
2734;1985;2025;311.0;80
2735;1986;2025;714.0;109
2736;1987;2021;10.0;2
2737;1988;2025;252.0;104
2738;1989;2024;604.0;151
2739;1990;2021;2442.0;425
2740;1990;2023;173.0;31
2741;1991;2023;179.0;36
2742;1992;2022;162.0;54
2743;1993;2022;1432.0;389
2744;1994;2021;66.0;14
2745;1995;2025;2618.0;275
2746;1996;2021;47860.0;1566
2747;1997;2023;277.0;54
2748;1997;2025;400.0;59
2749;1998;2025;284.0;104
2750;1999;2024;1330.0;178
2751;2000;2024;1029.0;213
2752;2001;2021;42.0;6
2753;2002;2023;196.0;34
2754;2003;2024;215.0;118
2755;2004;2025;1396.0;236
2756;2005;2023;872.0;140
2757;2006;2022;592.0;148
2758;2006;2023;292.0;65
2759;2006;2025;510.0;291
2760;2007;2021;168.0;42
2761;2008;2021;112.0;16
2762;2009;2022;220.0;45
2763;2010;2023;14.0;22
2764;2011;2025;1943.0;297
2765;2012;2021;17.0;9
2766;2013;2024;27.0;5
2767;2014;2021;112.0;35
2768;2015;2025;42.0;67
2769;2016;2022;309.0;67
2770;2017;2021;206.0;40
2771;2018;2025;114.0;15
2772;2019;2023;140.0;38
2773;2020;2021;117.0;27
2774;2021;2022;40.0;10
2775;2022;2024;71.0;21
2776;2023;2023;974.0;270
2777;2023;2024;404.0;87
2778;2024;2025;331.0;49
2779;2025;2025;643.0;121
2780;2026;2025;397.0;84
2781;2027;2024;175.0;64
2782;2028;2022;502.0;76
2783;2029;2022;428.0;68
2784;2029;2024;855.0;95
2785;2030;2021;865.0;232
2786;2031;2025;771.0;172
2787;2032;2022;181.0;27
2788;2033;2024;11258.0;1678
2789;2033;2025;30.0;7
2790;2034;2021;18.0;4
2791;2035;2024;14.0;34
2792;2036;2023;648.0;109
2793;2037;2021;266.0;58
2794;2038;2024;1895.0;365
2795;2039;2022;175.0;35
2796;2040;2022;5578.0;976
2797;2040;2023;95.0;27
2798;2041;2021;4330.0;454
2799;2042;2025;337.0;56
2800;2043;2025;454.0;72
2801;2044;2024;90.0;15
2802;2045;2024;450.0;85
2803;2046;2023;1536.0;96
2804;2047;2021;401.0;64
2805;2048;2021;110.0;25
2806;2049;2023;31.0;16
2807;2050;2024;24625.0;3497
2808;2050;2025;429.0;81
2809;2051;2021;108.0;18
2810;2052;2025;1147.0;213
