"icaa_id";"tmdb_id";"gui_id";"fuente_credito";"metodo_match_persona"
167123.0;"";"gui_0685";"icaa";"busqueda_nombre_exacta"
16720.0;"";"gui_0413";"icaa";"busqueda_nombre_exacta"
167223.0;"";"gui_0273";"icaa";"busqueda_nombre_exacta"
16723.0;"";"gui_0686";"icaa";"busqueda_nombre_aproximada"
16723.0;"";"gui_0687";"icaa";"busqueda_nombre_exacta"
167623.0;"";"gui_0688";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0689";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0690";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0691";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0692";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0693";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0694";"icaa";"busqueda_nombre_exacta"
167724.0;"";"gui_0695";"icaa";"busqueda_nombre_exacta"
167821.0;"";"gui_0696";"icaa";"busqueda_nombre_exacta"
167821.0;"";"gui_0697";"icaa";"busqueda_nombre_exacta"
16787.0;"";"gui_0126";"icaa";"busqueda_nombre_exacta"
167923.0;"";"gui_0698";"icaa";"busqueda_nombre_exacta"
168523.0;"";"gui_0699";"icaa";"busqueda_nombre_exacta"
168722.0;"";"gui_0700";"icaa";"busqueda_nombre_exacta"
168820.0;"";"gui_0303";"icaa";"busqueda_nombre_exacta"
168823.0;"";"gui_0453";"icaa";"busqueda_nombre_exacta"
168823.0;"";"gui_0225";"icaa";"busqueda_nombre_exacta"
16917.0;"";"gui_0701";"icaa";"busqueda_nombre_exacta"
169420.0;"";"gui_0702";"icaa";"busqueda_nombre_exacta"
169422.0;"";"gui_0003";"icaa";"busqueda_nombre_exacta"
169721.0;"";"gui_0703";"icaa";"busqueda_nombre_exacta"
17021.0;"";"gui_0704";"icaa";"busqueda_nombre_exacta"
170219.0;"";"gui_0705";"icaa";"busqueda_nombre_exacta"
170524.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
170524.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
170622.0;"";"gui_0706";"icaa";"busqueda_nombre_exacta"
17093.0;"";"gui_0063";"icaa";"busqueda_nombre_exacta"
171420.0;"";"gui_0707";"icaa";"busqueda_nombre_exacta"
171420.0;"";"gui_0708";"icaa";"busqueda_nombre_exacta"
171420.0;"";"gui_0709";"icaa";"busqueda_nombre_exacta"
171520.0;"";"gui_0710";"icaa";"busqueda_nombre_aproximada"
172024.0;"";"gui_0359";"icaa";"busqueda_nombre_exacta"
172624.0;"";"gui_0711";"icaa";"busqueda_nombre_exacta"
172624.0;"";"gui_0712";"icaa";"busqueda_nombre_exacta"
173019.0;"";"gui_0713";"icaa";"busqueda_nombre_exacta"
173023.0;"";"gui_0177";"icaa";"busqueda_nombre_exacta"
173023.0;"";"gui_0714";"icaa";"busqueda_nombre_aproximada"
173121.0;"";"gui_0715";"icaa";"busqueda_nombre_exacta"
173221.0;"";"gui_0716";"icaa";"busqueda_nombre_exacta"
173609.0;"";"gui_0717";"icaa";"busqueda_nombre_exacta"
173719.0;"";"gui_0718";"icaa";"busqueda_nombre_exacta"
17375.0;"";"gui_0719";"icaa";"busqueda_nombre_exacta"
17375.0;"";"gui_0720";"icaa";"busqueda_nombre_aproximada"
174118.0;"";"gui_0414";"icaa";"busqueda_nombre_exacta"
174118.0;"";"gui_0721";"icaa";"busqueda_nombre_exacta"
174122.0;"";"gui_0722";"icaa";"busqueda_nombre_exacta"
174424.0;"";"gui_0723";"icaa";"busqueda_nombre_exacta"
174720.0;"";"gui_0724";"icaa";"busqueda_nombre_exacta"
17480.0;"";"gui_0725";"icaa";"busqueda_nombre_exacta"
17480.0;"";"gui_0726";"icaa";"busqueda_nombre_exacta"
17480.0;"";"gui_0727";"icaa";"busqueda_nombre_exacta"
175318.0;"";"gui_0728";"icaa";"busqueda_nombre_exacta"
175523.0;"";"gui_0729";"icaa";"busqueda_nombre_exacta"
175621.0;"";"gui_0730";"icaa";"busqueda_nombre_exacta"
175621.0;"";"gui_0731";"icaa";"busqueda_nombre_exacta"
175621.0;"";"gui_0732";"icaa";"busqueda_nombre_exacta"
175711.0;"";"gui_0733";"icaa";"busqueda_nombre_exacta"
175711.0;"";"gui_0734";"icaa";"busqueda_nombre_exacta"
175718.0;"";"gui_0735";"icaa";"busqueda_nombre_exacta"
175723.0;"";"gui_0736";"icaa";"busqueda_nombre_exacta"
175919.0;"";"gui_0737";"icaa";"busqueda_nombre_exacta"
175922.0;"";"gui_0738";"icaa";"busqueda_nombre_exacta"
175923.0;"";"gui_0739";"icaa";"busqueda_nombre_exacta"
175923.0;"";"gui_0740";"icaa";"busqueda_nombre_exacta"
175924.0;"";"gui_0741";"icaa";"busqueda_nombre_exacta"
17623.0;"";"gui_0742";"icaa";"busqueda_nombre_exacta"
176418.0;"";"gui_0743";"icaa";"busqueda_nombre_exacta"
176418.0;"";"gui_0744";"icaa";"busqueda_nombre_exacta"
176423.0;"";"gui_0745";"icaa";"busqueda_nombre_exacta"
176521.0;"";"gui_0746";"icaa";"busqueda_nombre_exacta"
17662.0;"";"gui_0747";"icaa";"busqueda_nombre_exacta"
17662.0;"";"gui_0748";"icaa";"busqueda_nombre_exacta"
17662.0;"";"gui_0749";"icaa";"busqueda_nombre_aproximada"
176818.0;"";"gui_0750";"icaa";"busqueda_nombre_exacta"
176818.0;"";"gui_0751";"icaa";"busqueda_nombre_exacta"
176924.0;"";"gui_0752";"icaa";"busqueda_nombre_exacta"
176924.0;"";"gui_0753";"icaa";"busqueda_nombre_exacta"
17721.0;"";"gui_0103";"icaa";"busqueda_nombre_exacta"
17723.0;"";"gui_0754";"icaa";"busqueda_nombre_aproximada"
177324.0;"";"gui_0755";"icaa";"busqueda_nombre_exacta"
177417.0;"";"gui_0756";"icaa";"busqueda_nombre_exacta"
177620.0;"";"gui_0371";"icaa";"busqueda_nombre_aproximada"
177718.0;"";"gui_0519";"icaa";"busqueda_nombre_exacta"
177818.0;"";"gui_0757";"icaa";"busqueda_nombre_exacta"
177818.0;"";"gui_0758";"icaa";"busqueda_nombre_exacta"
177818.0;"";"gui_0759";"icaa";"busqueda_nombre_exacta"
178009.0;"";"gui_0760";"icaa";"busqueda_nombre_exacta"
178017.0;"";"gui_0761";"icaa";"busqueda_nombre_exacta"
178124.0;"";"gui_0762";"icaa";"busqueda_nombre_exacta"
178611.0;"";"gui_0322";"icaa";"busqueda_nombre_aproximada"
178611.0;"";"gui_0321";"icaa";"busqueda_nombre_exacta"
178618.0;"";"gui_0763";"icaa";"busqueda_nombre_exacta"
178618.0;"";"gui_0764";"icaa";"busqueda_nombre_exacta"
178618.0;"";"gui_0703";"icaa";"busqueda_nombre_exacta"
178718.0;"";"gui_0765";"icaa";"busqueda_nombre_exacta"
178718.0;"";"gui_0766";"icaa";"busqueda_nombre_exacta"
178722.0;"";"gui_0767";"icaa";"busqueda_nombre_exacta"
178723.0;"";"gui_0768";"icaa";"busqueda_nombre_exacta"
17878.0;"";"gui_0769";"icaa";"busqueda_nombre_exacta"
178818.0;"";"gui_0770";"icaa";"busqueda_nombre_exacta"
178818.0;"";"gui_0322";"icaa";"busqueda_nombre_exacta"
178819.0;"";"gui_0336";"icaa";"busqueda_nombre_aproximada"
178819.0;"";"gui_0337";"icaa";"busqueda_nombre_exacta"
178918.0;"";"gui_0054";"icaa";"busqueda_nombre_exacta"
178919.0;"";"gui_0771";"icaa";"busqueda_nombre_exacta"
178922.0;"";"gui_0772";"icaa";"busqueda_nombre_exacta"
179121.0;"";"gui_0773";"icaa";"busqueda_nombre_exacta"
179121.0;"";"gui_0356";"icaa";"busqueda_nombre_exacta"
179121.0;"";"gui_0774";"icaa";"busqueda_nombre_exacta"
179124.0;"";"gui_0370";"icaa";"busqueda_nombre_exacta"
179218.0;"";"gui_0091";"icaa";"busqueda_nombre_exacta"
179319.0;"";"gui_0775";"icaa";"busqueda_nombre_exacta"
179418.0;"";"gui_0056";"icaa";"busqueda_nombre_exacta"
179419.0;"";"gui_0776";"icaa";"busqueda_nombre_exacta"
179618.0;"";"gui_0777";"icaa";"busqueda_nombre_exacta"
179618.0;"";"gui_0778";"icaa";"busqueda_nombre_exacta"
179718.0;"";"gui_0469";"icaa";"busqueda_nombre_aproximada"
179718.0;"";"gui_0779";"icaa";"busqueda_nombre_exacta"
179819.0;"";"gui_0780";"icaa";"busqueda_nombre_exacta"
180018.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
180018.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
180023.0;"";"gui_0781";"icaa";"busqueda_nombre_exacta"
180219.0;"";"gui_0645";"icaa";"busqueda_nombre_exacta"
180319.0;"";"gui_0782";"icaa";"busqueda_nombre_exacta"
180910.0;"";"gui_0783";"icaa";"busqueda_nombre_exacta"
181020.0;"";"gui_0784";"icaa";"busqueda_nombre_aproximada"
181020.0;"";"gui_0327";"icaa";"busqueda_nombre_exacta"
18118.0;"";"gui_0785";"icaa";"busqueda_nombre_exacta"
18118.0;"";"gui_0786";"icaa";"busqueda_nombre_aproximada"
181221.0;"";"gui_0363";"icaa";"busqueda_nombre_exacta"
181221.0;"";"gui_0787";"icaa";"busqueda_nombre_exacta"
181620.0;"";"gui_0788";"icaa";"busqueda_nombre_exacta"
181720.0;"";"gui_0789";"icaa";"busqueda_nombre_exacta"
181720.0;"";"gui_0790";"icaa";"busqueda_nombre_exacta"
181821.0;"";"gui_0791";"icaa";"busqueda_nombre_exacta"
18194.0;"";"gui_0055";"icaa";"busqueda_nombre_exacta"
18194.0;"";"gui_0054";"icaa";"busqueda_nombre_exacta"
182024.0;"";"gui_0389";"icaa";"busqueda_nombre_exacta"
182520.0;"";"gui_0792";"icaa";"busqueda_nombre_exacta"
182621.0;"";"gui_0793";"icaa";"busqueda_nombre_aproximada"
182621.0;"";"gui_0794";"icaa";"busqueda_nombre_exacta"
182623.0;"";"gui_0795";"icaa";"busqueda_nombre_exacta"
182623.0;"";"gui_0796";"icaa";"busqueda_nombre_exacta"
182923.0;"";"gui_0381";"icaa";"busqueda_nombre_exacta"
182924.0;"";"gui_0380";"icaa";"busqueda_nombre_exacta"
182924.0;"";"gui_0797";"icaa";"busqueda_nombre_exacta"
183017.0;"";"gui_0798";"icaa";"busqueda_nombre_exacta"
183017.0;"";"gui_0799";"icaa";"busqueda_nombre_exacta"
183217.0;"";"gui_0800";"icaa";"busqueda_nombre_exacta"
183223.0;"";"gui_0180";"icaa";"busqueda_nombre_exacta"
183224.0;"";"gui_0801";"icaa";"busqueda_nombre_exacta"
18324.0;"";"gui_0802";"icaa";"busqueda_nombre_exacta"
183321.0;"";"gui_0309";"icaa";"busqueda_nombre_exacta"
183417.0;"";"gui_0495";"icaa";"busqueda_nombre_exacta"
183421.0;"";"gui_0069";"icaa";"busqueda_nombre_exacta"
183421.0;"";"gui_0803";"icaa";"busqueda_nombre_exacta"
183424.0;"";"gui_0804";"icaa";"busqueda_nombre_exacta"
183523.0;"";"gui_0805";"icaa";"busqueda_nombre_exacta"
183523.0;"";"gui_0806";"icaa";"busqueda_nombre_exacta"
183523.0;"";"gui_0807";"icaa";"busqueda_nombre_exacta"
18399.0;"";"gui_0808";"icaa";"busqueda_nombre_exacta"
18399.0;"";"gui_0809";"icaa";"busqueda_nombre_exacta"
184023.0;"";"gui_0129";"icaa";"busqueda_nombre_exacta"
184223.0;"";"gui_0572";"icaa";"busqueda_nombre_exacta"
184223.0;"";"gui_0381";"icaa";"busqueda_nombre_exacta"
184723.0;"";"gui_0810";"icaa";"busqueda_nombre_exacta"
185018.0;"";"gui_0811";"icaa";"busqueda_nombre_exacta"
185018.0;"";"gui_0812";"icaa";"busqueda_nombre_exacta"
185022.0;"";"gui_0813";"icaa";"busqueda_nombre_exacta"
185620.0;"";"gui_0814";"icaa";"busqueda_nombre_exacta"
185716.0;"";"gui_0815";"icaa";"busqueda_nombre_exacta"
185822.0;"";"gui_0816";"icaa";"busqueda_nombre_exacta"
186119.0;"";"gui_0817";"icaa";"busqueda_nombre_aproximada"
186120.0;"";"gui_0818";"icaa";"busqueda_nombre_exacta"
186120.0;"";"gui_0819";"icaa";"busqueda_nombre_exacta"
186120.0;"";"gui_0820";"icaa";"busqueda_nombre_exacta"
186120.0;"";"gui_0821";"icaa";"busqueda_nombre_exacta"
186120.0;"";"gui_0822";"icaa";"busqueda_nombre_exacta"
186219.0;"";"gui_0823";"icaa";"busqueda_nombre_exacta"
186224.0;"";"gui_0824";"icaa";"busqueda_nombre_exacta"
186920.0;"";"gui_0825";"icaa";"busqueda_nombre_exacta"
187021.0;"";"gui_0826";"icaa";"busqueda_nombre_exacta"
187224.0;"";"gui_0827";"icaa";"busqueda_nombre_exacta"
18723.0;"";"gui_0828";"icaa";"busqueda_nombre_exacta"
18723.0;"";"gui_0829";"icaa";"busqueda_nombre_exacta"
187521.0;"";"gui_0830";"icaa";"busqueda_nombre_aproximada"
18760.0;"";"gui_0831";"icaa";"busqueda_nombre_exacta"
187722.0;"";"gui_0832";"icaa";"busqueda_nombre_exacta"
187820.0;"";"gui_0833";"icaa";"busqueda_nombre_exacta"
187820.0;"";"gui_0834";"icaa";"busqueda_nombre_exacta"
188020.0;"";"gui_0835";"icaa";"busqueda_nombre_exacta"
188020.0;"";"gui_0836";"icaa";"busqueda_nombre_exacta"
188020.0;"";"gui_0837";"icaa";"busqueda_nombre_exacta"
188120.0;"";"gui_0838";"icaa";"busqueda_nombre_exacta"
188419.0;"";"gui_0839";"icaa";"busqueda_nombre_exacta"
188423.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
188423.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
188523.0;"";"gui_0840";"icaa";"busqueda_nombre_exacta"
188624.0;"";"gui_0489";"icaa";"busqueda_nombre_exacta"
188817.0;"";"gui_0359";"icaa";"busqueda_nombre_exacta"
188824.0;"";"gui_0199";"icaa";"busqueda_nombre_exacta"
188824.0;"";"gui_0841";"icaa";"busqueda_nombre_exacta"
18908.0;"";"gui_0237";"icaa";"busqueda_nombre_exacta"
18908.0;"";"gui_0238";"icaa";"busqueda_nombre_exacta"
189124.0;"";"gui_0842";"icaa";"busqueda_nombre_exacta"
189124.0;"";"gui_0843";"icaa";"busqueda_nombre_aproximada"
189221.0;"";"gui_0844";"icaa";"busqueda_nombre_exacta"
189323.0;"";"gui_0845";"icaa";"busqueda_nombre_exacta"
189623.0;"";"gui_0846";"icaa";"busqueda_nombre_exacta"
189623.0;"";"gui_0847";"icaa";"busqueda_nombre_exacta"
189724.0;"";"gui_0116";"icaa";"busqueda_nombre_exacta"
189724.0;"";"gui_0848";"icaa";"busqueda_nombre_exacta"
189820.0;"";"gui_0849";"icaa";"busqueda_nombre_exacta"
189924.0;"";"gui_0185";"icaa";"busqueda_nombre_exacta"
190024.0;"";"gui_0850";"icaa";"busqueda_nombre_exacta"
190024.0;"";"gui_0851";"icaa";"busqueda_nombre_exacta"
190024.0;"";"gui_0852";"icaa";"busqueda_nombre_aproximada"
19024.0;"";"gui_0853";"icaa";"busqueda_nombre_exacta"
19024.0;"";"gui_0854";"icaa";"busqueda_nombre_exacta"
190623.0;"";"gui_0341";"icaa";"busqueda_nombre_exacta"
190623.0;"";"gui_0342";"icaa";"busqueda_nombre_exacta"
190623.0;"";"gui_0855";"icaa";"busqueda_nombre_exacta"
19082.0;"";"gui_0249";"icaa";"busqueda_nombre_exacta"
190823.0;"";"gui_0856";"icaa";"busqueda_nombre_exacta"
190823.0;"";"gui_0857";"icaa";"busqueda_nombre_exacta"
190824.0;"";"gui_0858";"icaa";"busqueda_nombre_exacta"
190923.0;"";"gui_0176";"icaa";"busqueda_nombre_exacta"
190923.0;"";"gui_0629";"icaa";"busqueda_nombre_exacta"
190924.0;"";"gui_0859";"icaa";"busqueda_nombre_exacta"
190924.0;"";"gui_0860";"icaa";"busqueda_nombre_exacta"
191021.0;"";"gui_0861";"icaa";"busqueda_nombre_exacta"
191021.0;"";"gui_0862";"icaa";"busqueda_nombre_exacta"
191023.0;"";"gui_0863";"icaa";"busqueda_nombre_exacta"
191023.0;"";"gui_0621";"icaa";"busqueda_nombre_exacta"
191024.0;"";"gui_0864";"icaa";"busqueda_nombre_exacta"
191418.0;"";"gui_0645";"icaa";"busqueda_nombre_exacta"
191420.0;"";"gui_0865";"icaa";"busqueda_nombre_exacta"
191523.0;"";"gui_0115";"icaa";"busqueda_nombre_exacta"
191523.0;"";"gui_0866";"icaa";"busqueda_nombre_exacta"
191823.0;"";"gui_0331";"icaa";"busqueda_nombre_exacta"
19220.0;"";"gui_0867";"icaa";"busqueda_nombre_exacta"
192221.0;"";"gui_0868";"icaa";"busqueda_nombre_exacta"
192222.0;"";"gui_0869";"icaa";"busqueda_nombre_exacta"
192222.0;"";"gui_0870";"icaa";"busqueda_nombre_exacta"
192322.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
192322.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
192423.0;"";"gui_0871";"icaa";"busqueda_nombre_exacta"
192423.0;"";"gui_0872";"icaa";"busqueda_nombre_exacta"
192523.0;"";"gui_0873";"icaa";"busqueda_nombre_exacta"
192622.0;"";"gui_0874";"icaa";"busqueda_nombre_exacta"
192622.0;"";"gui_0875";"icaa";"busqueda_nombre_exacta"
192821.0;"";"gui_0117";"icaa";"busqueda_nombre_exacta"
192821.0;"";"gui_0876";"icaa";"busqueda_nombre_exacta"
192923.0;"";"gui_0571";"icaa";"busqueda_nombre_aproximada"
192923.0;"";"gui_0572";"icaa";"busqueda_nombre_exacta"
193021.0;"";"gui_0877";"icaa";"busqueda_nombre_exacta"
193023.0;"";"gui_0878";"icaa";"busqueda_nombre_exacta"
193023.0;"";"gui_0879";"icaa";"busqueda_nombre_exacta"
193023.0;"";"gui_0880";"icaa";"busqueda_nombre_aproximada"
193123.0;"";"gui_0610";"icaa";"busqueda_nombre_exacta"
193123.0;"";"gui_0413";"icaa";"busqueda_nombre_exacta"
193418.0;"";"gui_0881";"icaa";"busqueda_nombre_exacta"
193423.0;"";"gui_0201";"icaa";"busqueda_nombre_exacta"
193423.0;"";"gui_0273";"icaa";"busqueda_nombre_exacta"
193723.0;"";"gui_0882";"icaa";"busqueda_nombre_exacta"
193723.0;"";"gui_0883";"icaa";"busqueda_nombre_exacta"
193821.0;"";"gui_0682";"icaa";"busqueda_nombre_exacta"
193823.0;"";"gui_0566";"icaa";"busqueda_nombre_exacta"
193823.0;"";"gui_0291";"icaa";"busqueda_nombre_exacta"
193823.0;"";"gui_0769";"icaa";"busqueda_nombre_exacta"
193920.0;"";"gui_0884";"icaa";"busqueda_nombre_exacta"
193921.0;"";"gui_0885";"icaa";"busqueda_nombre_exacta"
193922.0;"";"gui_0886";"icaa";"busqueda_nombre_exacta"
194023.0;"";"gui_0098";"icaa";"busqueda_nombre_exacta"
194123.0;"";"gui_0524";"icaa";"busqueda_nombre_exacta"
194123.0;"";"gui_0559";"icaa";"busqueda_nombre_exacta"
19419.0;"";"gui_0887";"icaa";"busqueda_nombre_exacta"
19419.0;"";"gui_0888";"icaa";"busqueda_nombre_exacta"
194223.0;"";"gui_0889";"icaa";"busqueda_nombre_exacta"
194223.0;"";"gui_0890";"icaa";"busqueda_nombre_exacta"
194423.0;"";"gui_0891";"icaa";"busqueda_nombre_exacta"
194423.0;"";"gui_0892";"icaa";"busqueda_nombre_exacta"
194810.0;"";"gui_0182";"icaa";"busqueda_nombre_aproximada"
1950.0;"";"gui_0893";"icaa";"busqueda_nombre_exacta"
195324.0;"";"gui_0894";"icaa";"busqueda_nombre_exacta"
195324.0;"";"gui_0895";"icaa";"busqueda_nombre_exacta"
195420.0;"";"gui_0896";"icaa";"busqueda_nombre_exacta"
195421.0;"";"gui_0897";"icaa";"busqueda_nombre_exacta"
195520.0;"";"gui_0210";"icaa";"busqueda_nombre_exacta"
195520.0;"";"gui_0898";"icaa";"busqueda_nombre_exacta"
196116.0;"";"gui_0051";"icaa";"busqueda_nombre_exacta"
196311.0;"";"gui_0602";"icaa";"busqueda_nombre_exacta"
196624.0;"";"gui_0899";"icaa";"busqueda_nombre_exacta"
197018.0;"";"gui_0900";"icaa";"busqueda_nombre_exacta"
197023.0;"";"gui_0901";"icaa";"busqueda_nombre_exacta"
197122.0;"";"gui_0902";"icaa";"busqueda_nombre_aproximada"
197221.0;"";"gui_0903";"icaa";"busqueda_nombre_exacta"
197223.0;"";"gui_0645";"icaa";"busqueda_nombre_exacta"
197322.0;"";"gui_0327";"icaa";"busqueda_nombre_exacta"
197323.0;"";"gui_0904";"icaa";"busqueda_nombre_exacta"
197323.0;"";"gui_0905";"icaa";"busqueda_nombre_exacta"
197323.0;"";"gui_0906";"icaa";"busqueda_nombre_exacta"
197623.0;"";"gui_0907";"icaa";"busqueda_nombre_aproximada"
197623.0;"";"gui_0908";"icaa";"busqueda_nombre_aproximada"
197723.0;"";"gui_0909";"icaa";"busqueda_nombre_exacta"
197724.0;"";"gui_0680";"icaa";"busqueda_nombre_exacta"
198224.0;"";"gui_0301";"icaa";"busqueda_nombre_exacta"
198224.0;"";"gui_0302";"icaa";"busqueda_nombre_exacta"
198823.0;"";"gui_0910";"icaa";"busqueda_nombre_exacta"
198921.0;"";"gui_0911";"icaa";"busqueda_nombre_exacta"
199124.0;"";"gui_0643";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0291";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0912";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0913";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0914";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0915";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0916";"icaa";"busqueda_nombre_exacta"
19920.0;"";"gui_0120";"icaa";"busqueda_nombre_exacta"
199523.0;"";"gui_0917";"icaa";"busqueda_nombre_exacta"
199624.0;"";"gui_0918";"icaa";"busqueda_nombre_exacta"
200017.0;"";"gui_0919";"icaa";"busqueda_nombre_exacta"
200017.0;"";"gui_0920";"icaa";"busqueda_nombre_exacta"
2002.0;"";"gui_0921";"icaa";"busqueda_nombre_exacta"
2002.0;"";"gui_0922";"icaa";"busqueda_nombre_exacta"
200525.0;"";"gui_0923";"icaa";"busqueda_nombre_exacta"
200623.0;"";"gui_0401";"icaa";"busqueda_nombre_exacta"
200623.0;"";"gui_0924";"icaa";"busqueda_nombre_exacta"
200921.0;"";"gui_0612";"icaa";"busqueda_nombre_exacta"
201221.0;"";"gui_0925";"icaa";"busqueda_nombre_aproximada"
201824.0;"";"gui_0324";"icaa";"busqueda_nombre_exacta"
202150.0;"";"gui_0926";"icaa";"busqueda_nombre_exacta"
202150.0;"";"gui_0927";"icaa";"busqueda_nombre_exacta"
202150.0;"";"gui_0928";"icaa";"busqueda_nombre_exacta"
202150.0;"";"gui_0929";"icaa";"busqueda_nombre_exacta"
20224.0;"";"gui_0126";"icaa";"busqueda_nombre_exacta"
202323.0;"";"gui_0930";"icaa";"busqueda_nombre_exacta"
202550.0;"";"gui_0931";"icaa";"busqueda_nombre_aproximada"
202550.0;"";"gui_0932";"icaa";"busqueda_nombre_exacta"
202618.0;"";"gui_0933";"icaa";"busqueda_nombre_exacta"
202618.0;"";"gui_0934";"icaa";"busqueda_nombre_exacta"
203625.0;"";"gui_0877";"icaa";"busqueda_nombre_exacta"
204421.0;"";"gui_0935";"icaa";"busqueda_nombre_exacta"
204721.0;"";"gui_0936";"icaa";"busqueda_nombre_exacta"
204919.0;"";"gui_0392";"icaa";"busqueda_nombre_exacta"
204919.0;"";"gui_0937";"icaa";"busqueda_nombre_exacta"
2050.0;"";"gui_0938";"icaa";"busqueda_nombre_exacta"
2050.0;"";"gui_0939";"icaa";"busqueda_nombre_aproximada"
205318.0;"";"gui_0940";"icaa";"busqueda_nombre_exacta"
205522.0;"";"gui_0941";"icaa";"busqueda_nombre_exacta"
205821.0;"";"gui_0942";"icaa";"busqueda_nombre_exacta"
205821.0;"";"gui_0943";"icaa";"busqueda_nombre_exacta"
20619.0;"";"gui_0944";"icaa";"busqueda_nombre_exacta"
20619.0;"";"gui_0945";"icaa";"busqueda_nombre_exacta"
206318.0;"";"gui_0946";"icaa";"busqueda_nombre_exacta"
206950.0;"";"gui_0947";"icaa";"busqueda_nombre_exacta"
207022.0;"";"gui_0948";"icaa";"busqueda_nombre_aproximada"
207417.0;"";"gui_0949";"icaa";"busqueda_nombre_exacta"
207522.0;"";"gui_0309";"icaa";"busqueda_nombre_exacta"
207522.0;"";"gui_0308";"icaa";"busqueda_nombre_exacta"
207616.0;"";"gui_0143";"icaa";"busqueda_nombre_aproximada"
207623.0;"";"gui_0950";"icaa";"busqueda_nombre_exacta"
207624.0;"";"gui_0951";"icaa";"busqueda_nombre_exacta"
207624.0;"";"gui_0952";"icaa";"busqueda_nombre_exacta"
207624.0;"";"gui_0953";"icaa";"busqueda_nombre_exacta"
207624.0;"";"gui_0954";"icaa";"busqueda_nombre_exacta"
208122.0;"";"gui_0955";"icaa";"busqueda_nombre_aproximada"
208217.0;"";"gui_0003";"icaa";"busqueda_nombre_exacta"
208423.0;"";"gui_0956";"icaa";"busqueda_nombre_exacta"
208723.0;"";"gui_0957";"icaa";"busqueda_nombre_exacta"
208723.0;"";"gui_0958";"icaa";"busqueda_nombre_exacta"
208910.0;"";"gui_0959";"icaa";"busqueda_nombre_exacta"
209122.0;"";"gui_0960";"icaa";"busqueda_nombre_exacta"
209122.0;"";"gui_0961";"icaa";"busqueda_nombre_exacta"
20922.0;"";"gui_0367";"icaa";"busqueda_nombre_exacta"
20922.0;"";"gui_0962";"icaa";"busqueda_nombre_exacta"
209521.0;"";"gui_0963";"icaa";"busqueda_nombre_exacta"
209521.0;"";"gui_0964";"icaa";"busqueda_nombre_exacta"
209722.0;"";"gui_0965";"icaa";"busqueda_nombre_exacta"
210250.0;"";"gui_0966";"icaa";"busqueda_nombre_exacta"
210250.0;"";"gui_0967";"icaa";"busqueda_nombre_exacta"
210250.0;"";"gui_0968";"icaa";"busqueda_nombre_exacta"
210250.0;"";"gui_0969";"icaa";"busqueda_nombre_exacta"
210250.0;"";"gui_0970";"icaa";"busqueda_nombre_exacta"
210423.0;"";"gui_0971";"icaa";"busqueda_nombre_exacta"
210621.0;"";"gui_0972";"icaa";"busqueda_nombre_exacta"
210621.0;"";"gui_0973";"icaa";"busqueda_nombre_exacta"
210750.0;"";"gui_0974";"icaa";"busqueda_nombre_exacta"
210750.0;"";"gui_0970";"icaa";"busqueda_nombre_exacta"
211224.0;"";"gui_0975";"icaa";"busqueda_nombre_exacta"
212021.0;"";"gui_0976";"icaa";"busqueda_nombre_exacta"
2121.0;"";"gui_0977";"icaa";"busqueda_nombre_exacta"
2121.0;"";"gui_0978";"icaa";"busqueda_nombre_exacta"
212823.0;"";"gui_0324";"icaa";"busqueda_nombre_exacta"
214122.0;"";"gui_0979";"icaa";"busqueda_nombre_exacta"
214122.0;"";"gui_0980";"icaa";"busqueda_nombre_exacta"
214122.0;"";"gui_0981";"icaa";"busqueda_nombre_exacta"
21415.0;"";"gui_0982";"icaa";"busqueda_nombre_exacta"
21415.0;"";"gui_0983";"icaa";"busqueda_nombre_aproximada"
21415.0;"";"gui_0984";"icaa";"busqueda_nombre_exacta"
21424.0;"";"gui_0985";"icaa";"busqueda_nombre_exacta"
214824.0;"";"gui_0207";"icaa";"busqueda_nombre_exacta"
215122.0;"";"gui_0986";"icaa";"busqueda_nombre_exacta"
215322.0;"";"gui_0987";"icaa";"busqueda_nombre_exacta"
215322.0;"";"gui_0988";"icaa";"busqueda_nombre_exacta"
