"guionista_id";"person_id_tmdb";"nombre";"sexo";"fuente_sexo";"pais";"fuente_pais";"nombre_credito_original"
1522;1925365;"Pau Cruanyes Garrell";"";"";"";"";""
1523;1925366;"Gerard Vidal Barrena";"hombre";"tmdb";"";"";""
1524;2555197;"Ignasi Àvila Padró";"";"";"";"";""
1525;95528;"Pablo Berger";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1526;5948658;"Carla Pereira";"";"";"";"";""
1527;2385196;"Juan Fran Jacinto";"";"";"";"";""
1528;3370605;"Lucía Tello Díaz";"";"";"";"";""
1529;3370607;"María Jesús Díaz Prada";"";"";"";"";""
1530;1106176;"Pau Durà";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1531;2192826;"Venci Kostov";"hombre";"tmdb";"";"";""
1532;2573595;"Anna Tusell";"";"";"";"";""
1533;1813980;"Laura Ferrés";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1534;2394333;"Giovanna Ribes";"";"";"";"";""
1535;5039064;"Alicia Martínez";"";"";"";"";""
1536;1527814;"Alfredo Navarro";"hombre";"wikidata";"ES";"wikidata";""
1537;5070921;"Sergio Montero Fernández";"";"";"";"";""
1538;5070916;"Asur Fuente";"";"";"";"";""
1539;1185975;"Pablo Hernando";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1540;1222013;"Lucas Figueroa";"hombre";"wikidata";"";"";""
1541;2000740;"Helena Bengoetxea";"";"";"";"";""
1542;1068351;"Vicente Bonet";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1543;933277;"Aitor Merino";"hombre";"tmdb";"ES";"wikidata";""
1544;1527323;"Antonio Palacios";"hombre";"tmdb";"ES";"wikidata";""
1545;1159522;"Nacho Cabana";"";"";"";"";""
1546;1360059;"Casandra Macías Gago";"";"";"";"";""
1547;2294672;"Marina Maesso";"";"";"";"";""
1548;3212692;"Cristina Broquetas";"mujer";"manual";"ES";"manual";""
1549;4916124;"José Pérez";"hombre";"manual";"ES";"manual";""
1550;4034117;"Xavi Torres";"hombre";"wikidata";"ES";"wikidata";""
1551;2086327;"Jorge Alonso";"";"";"";"";""
1552;4712711;"Pablo Lozano";"";"";"";"";""
1553;108993;"Miguel Mihura";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1554;6289557;"Isabel Sánchez";"mujer";"tmdb";"";"";""
1555;6086798;"Enrique García";"";"";"";"";""
1556;1061937;"Carlos Pérez Merinero";"hombre";"wikidata";"ES";"wikidata";""
1557;1061936;"Álvaro del Amo";"hombre";"wikidata";"ES";"wikidata";""
1558;105153;"Vicente Aranda";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1559;1607719;"Lilian Rosado González";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1560;2619775;"Daniel Corpas";"";"";"";"";""
1561;8937;"John Wood";"hombre";"tmdb";"GB";"tmdb_heuristico";""
1562;1542282;"Jackie Kelly";"mujer";"tmdb";"";"";""
1563;2303;"Wim Wenders";"hombre";"tmdb";"DE";"tmdb_heuristico";""
1564;106157;"Robert Kramer";"hombre";"tmdb";"US";"tmdb_heuristico";""
1565;1058288;"Rubén Rojo Aura";"hombre";"tmdb";"MX";"wikidata";""
1566;3424062;"César Tejeda";"hombre";"manual";"MX";"manual";""
1567;3235428;"Aitor González de Langarica Mendizabal";"hombre";"tmdb";"";"";""
1568;116169;"Carlos Asorey";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1569;1019690;"Ignacio Vilar";"hombre";"wikidata";"ES";"wikidata";""
1570;5949603;"Carla Calvo";"";"";"";"";""
1571;72891;"Amando de Ossorio";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1572;3027686;"María Montoya";"";"";"";"";""
1573;1856993;"Roya Sadat";"mujer";"tmdb";"AF";"tmdb_heuristico";""
1574;1480697;"Roelof Jan Minneboo";"hombre";"wikidata";"NL";"wikidata";""
1575;2290446;"Nicolás Pacheco";"";"";"";"";""
1576;2172280;"Juan Ibarrondo";"";"";"";"";""
1577;932161;"Albert Serra";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1578;565852;"Antonio Giménez Rico";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1579;936180;"Santiago Tabernero";"hombre";"tmdb";"ES";"wikidata";""
1580;1923600;"Paco Enlaluna";"";"";"";"";""
1581;2234399;"Agustín Rubio";"";"";"";"";""
1582;5660353;"Eduardo Díaz";"";"";"";"";""
1583;4046621;"Bruno Arias";"";"";"";"";""
1584;3182009;"Lucía Ramiro";"";"";"";"";""
1585;1013011;"Marc Recuenco";"hombre";"wikidata";"";"";""
1586;4567157;"Raul Guardans";"";"";"";"";""
1587;1091827;"Diego Yaker";"hombre";"manual";"AR";"manual";""
1588;4580247;"Enrique Iznaola Gómez";"";"";"";"";""
1589;4580248;"Ignacio Ortega Campos";"";"";"";"";""
1590;148084;"Alfonso Albacete";"hombre";"wikidata";"ES";"wikidata";""
1591;148772;"Miguel Bardem";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1592;260050;"David Menkes";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1593;1098969;"Renate Costa";"mujer";"tmdb";"PY";"tmdb_heuristico";""
1594;2969632;"Cristina Hernández-Carrillo de la Higuera";"";"";"";"";""
1595;66916;"Marcelo Figueras";"hombre";"tmdb";"AR";"wikidata";""
1596;2863671;"Manu Riquelme";"";"";"";"";""
1597;1822926;"Iván Reguera";"";"";"";"";""
1598;71416;"Franco Solinas";"hombre";"tmdb";"IT";"tmdb_heuristico";""
1599;90694;"Gillo Pontecorvo";"hombre";"tmdb";"IT";"tmdb_heuristico";""
1600;3684015;"Coral Maria Cruz  Pacheco";"";"";"";"";""
1601;3004580;"Arnau Vilaró";"";"";"";"";""
1602;2591139;"Miguel A. Hdez. Arango";"";"";"";"";""
1603;618101;"Marc Recha";"hombre";"tmdb";"ES";"wikidata";""
1604;1487183;"Iñaki Alforja";"hombre";"wikidata";"";"";""
1605;2218256;"Iban Toledo Ibañez";"";"";"";"";""
1606;2929692;"Jon Viar";"hombre";"manual";"ES";"manual";""
1607;1007592;"Marina Seresesky";"mujer";"wikidata";"AR";"wikidata";""
1608;1774363;"Mounia Akl";"mujer";"tmdb";"LB";"tmdb_heuristico";""
1609;3102068;"Cira Valiño";"mujer";"manual";"ES";"manual";""
1610;1149058;"Paco R. Baños";"";"";"";"";""
1611;3774850;"Clara Serrano Llorens";"";"";"";"";""
1612;4845897;"Laura Corominas Espelt";"";"";"";"";""
1613;3774887;"Ariadna Ulldemolins Abad";"";"";"";"";""
1614;9747;"Jean-Claude Carrière";"hombre";"tmdb";"FR";"tmdb_heuristico";""
1615;572168;"Darren Kloomok";"hombre";"manual";"US";"manual";""
1616;1966995;"Diana Toucedo";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1617;3992581;"Pablo Lago Dantas";"";"";"";"";""
1618;1608290;"Enrique Otero";"hombre";"wikidata";"ES";"wikidata";""
1619;3977105;"Roberto G. Méndez";"";"";"";"";""
1620;4640765;"Yaiza Berrocal";"mujer";"manual";"ES";"manual";""
1621;2568717;"Camilo Villaverde";"";"";"";"";""
1622;17093;"Eduardo Noriega";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1623;5371432;"Helena Girón";"mujer";"manual";"ES";"manual";""
1624;3302464;"Agustí Franch";"hombre";"tmdb";"";"";""
1625;3935002;"Juli Suárez";"";"";"";"";""
1626;4104751;"J. Echeverría-Torres";"";"";"";"";""
1627;4104754;"María Otero";"";"";"";"";""
1628;2374718;"Xavier Atance";"";"";"";"";""
1629;1681453;"Gemma Sanz";"";"";"";"";""
1630;2993585;"Fran Ruvira";"";"";"";"";""
1631;1168983;"Juan Manuel Chumilla-Carbajosa";"";"";"";"";""
1632;4510265;"Ferran Brooks";"";"";"";"";""
1633;3263007;"Antonio Bonilla";"";"";"";"";""
1634;1031887;"Jesús Pascual";"hombre";"wikidata";"ES";"wikidata";""
1635;1891934;"Miguel Ángel Delgado";"";"";"";"";""
1636;3960776;"Vera Robert";"";"";"";"";""
1637;1079506;"Luis Ortega";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1638;2103455;"Rodolfo Palacios";"hombre";"manual";"AR";"manual";""
1639;1312063;"Fabián Casas";"hombre";"tmdb";"AR";"wikidata";""
1640;5173769;"José Martínez";"";"";"";"";""
1641;4047580;"Sergio Serrano";"";"";"";"";""
1642;28503;"Luis Miñarro";"hombre";"tmdb";"ES";"wikidata";""
1643;4157184;"Lu Colomina";"";"";"";"";""
1644;2500576;"Pablo García Sanz";"hombre";"wikidata";"ES";"wikidata";""
1645;84770;"Cuca Canals";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1646;1336980;"Mike Hostench";"hombre";"tmdb";"";"";""
1647;81159;"Christian Molina";"hombre";"tmdb";"ES";"wikidata";""
1648;1206752;"Fran Araújo";"hombre";"tmdb";"ES";"wikidata";""
1649;1116672;"Chelo Loureiro";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1650;1335795;"Lúa Testa";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1651;1199302;"Haizea G. Viana";"";"";"";"";""
1652;5220528;"Arantzazu Gomez Bayon";"";"";"";"";""
1653;5152588;"Antonio Sánchez";"";"";"";"";""
1654;5061269;"Zeltia Outeiriño González";"";"";"";"";""
1655;3893971;"Xabi Zabaleta";"hombre";"manual";"ES";"manual";""
1656;113407;"Arantxa Cuesta";"mujer";"manual";"ES";"manual";""
1657;1030542;"Diego Galán";"hombre";"tmdb";"MA";"tmdb_heuristico";""
1658;5570327;"Julien Deladrière";"";"";"";"";""
1659;1974980;"Pablo García Canga";"";"";"ES";"tmdb_heuristico";""
1660;1546450;"Juanjo Díaz Polo";"hombre";"wikidata";"ES";"wikidata";""
1661;118303;"Nacho Vigalondo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1662;1074534;"Rubén Riós";"hombre";"wikidata";"ES";"wikidata";""
1663;4266018;"Cris Lizarraga";"";"";"";"";""
1664;1708908;"Leire Apellániz";"mujer";"tmdb";"";"";""
1665;3268460;"Marc Sempere-Moya";"";"";"";"";""
1666;980972;"Liz Lobato";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1667;3002172;"Ana Cermeño";"";"";"";"";""
1668;3050528;"Iñaki Sánchez Arrieta";"";"";"";"";""
1669;1634868;"José Manuel Colón";"hombre";"manual";"ES";"manual";""
1670;1715633;"Emma Tusell";"";"";"";"";""
1671;1335792;"Laura Sipán";"";"";"";"";""
1672;28500;"David Gallart";"hombre";"wikidata";"ES";"wikidata";""
1673;4536518;"Juan Albarracín";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1674;4198560;"Óscar David Gómez";"";"";"";"";""
1675;2092671;"Ana Schulz";"";"";"";"";""
1676;1291436;"Benjamín Naishtat";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1677;4972462;"Javier Fernández Moratalla";"";"";"";"";""
1678;583120;"María Laura Gargarella";"";"";"";"";""
1679;15189;"Michelangelo Antonioni";"hombre";"tmdb";"IT";"tmdb_heuristico";""
1680;1418613;"Edorta Barruetabeña";"";"";"";"";""
1681;1670267;"Álex Quiroga";"hombre";"tmdb";"ES";"wikidata";""
1682;2732692;"David Aymerich";"hombre";"tmdb";"";"";""
1683;1161118;"Miguel Ángel Blanca";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1684;1598657;"Marc Crehuet";"hombre";"tmdb";"ES";"wikidata";""
1685;5500234;"Jenifer de la Rosa Martín";"mujer";"manual";"ES";"manual";""
1686;1092191;"Maru Solores";"mujer";"wikidata";"ES";"wikidata";""
1687;2021353;"Diego Céspedes";"hombre";"tmdb";"CL";"tmdb_heuristico";""
1688;3256762;"Ángel Fernández Santos";"";"";"";"";""
1689;233912;"Álvaro Brechner";"hombre";"tmdb";"UY";"tmdb_heuristico";""
1690;1475602;"Virginia García del Pino";"mujer";"tmdb";"ES";"wikidata";""
1691;3578728;"Andrea Bagney";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1692;1170683;"Vicente Peñarrocha";"hombre";"tmdb";"ES";"wikidata";""
1693;2879337;"Guillermo Polo";"";"";"";"";""
1694;2002124;"Salva Martos Cortés";"";"";"";"";""
1695;3776173;"Nacho A. Villar";"";"";"";"";""
1696;3776171;"Luis Rojo";"";"";"";"";""
1697;27449;"Emilio Martínez Lázaro";"hombre";"tmdb";"ES";"wikidata";""
1698;13833;"Elías Querejeta";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1699;4149420;"Jeniffer Castañeda García";"";"";"";"";""
1700;4475946;"Mariano Alejandro Rojo";"hombre";"manual";"AR";"manual";""
1701;1204229;"Mireia Gabilondo";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1702;2459717;"Kepa Errasti";"";"";"";"";""
1703;1717771;"Manuel Menchón";"";"";"";"";""
1704;1852055;"Mario Fernández Alonso";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1705;1368643;"Nacho Ruipérez";"hombre";"wikidata";"ES";"wikidata";""
1706;1946650;"Natxo López";"hombre";"tmdb";"ES";"wikidata";""
1707;3211714;"Héctor Domínguez-Viguera";"";"";"";"";""
1708;2294210;"Carlos Mora";"";"";"";"";""
1709;3211717;"Gonzalo Recio";"";"";"";"";""
1710;2875084;"José Luis Rancaño";"";"";"";"";""
1711;4169019;"Marta Armengol Royo";"";"";"";"";""
1712;3627;"Paz Vega";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1713;3258595;"Xabier Etxeberria";"";"";"";"";""
1714;3258594;"Martin Etxeberria";"";"";"";"";""
1715;3258609;"Ritxi Lizartza";"";"";"";"";""
1716;2685948;"Alberto Gracia";"";"";"";"";""
1717;1435759;"Beli Martínez";"";"";"";"";""
1718;2198832;"Enric Álvarez";"";"";"";"";""
1719;2230251;"Carlos Prieto Cabrera";"";"";"";"";""
1720;5729075;"Jordi Morató Pujol";"";"";"";"";""
1721;4359093;"Elena Escura";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1722;2359816;"Aitor López de Aberásturi";"";"";"";"";""
1723;2359817;"Ainhoa Urgoitia";"";"";"";"";""
1724;1122297;"Carla Subirana";"mujer";"wikidata";"ES";"wikidata";""
1725;933695;"Helena Taberna";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1726;981296;"Virginia Yagüe";"mujer";"tmdb";"ES";"wikidata";""
1727;1026235;"Patricia Ferreira";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1728;1712702;"Sadrac González-Perellón";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1729;2895521;"Patricia Barbieri";"";"";"";"";""
1730;1528754;"Carlota Nelson";"";"";"";"";""
1731;4198445;"Marisa Cotolí";"";"";"";"";""
1732;1157455;"Alfonso Domingo";"";"";"";"";""
1733;2416063;"Twiggy Hirota";"mujer";"tmdb";"";"";""
1734;1157454;"Andrés Linares";"";"";"";"";""
1735;2416073;"Daniel Quiñones";"hombre";"tmdb";"";"";""
1736;1152112;"Gonzalo García-Pelayo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1737;3564092;"Luisa García-Grajalva";"";"";"";"";""
1738;5652192;"Guillermo F. Flórez";"";"";"";"";""
1739;37513;"Iván Zulueta";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1740;1805350;"Ibai Abad";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1741;1730099;"Nerea Mugüerza";"";"";"";"";""
1742;130753;"Carlos Belloso";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1743;4169011;"Antonina Obrador";"";"";"";"";""
1744;1802332;"Adrián Orr";"hombre";"tmdb";"";"";""
1745;5255724;"Celso Giménez";"";"";"";"";""
1746;3184905;"Carol Polakoff";"";"";"";"";""
1747;3917995;"John Milarky";"";"";"";"";""
1748;5377723;"Josep T.París";"";"";"";"";""
1749;1483444;"Isabel Herguera";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1750;1618079;"Gianmarco Serra";"";"";"";"";""
1751;4180730;"Rubén Casas Oché";"";"";"";"";""
1752;5123460;"Mar Nantas";"";"";"";"";""
1753;1102394;"Iñaki Elizalde";"hombre";"wikidata";"ES";"wikidata";""
1754;6245236;"Diego Vega";"";"";"";"";""
1755;1657533;"Klaudia Reynicke";"mujer";"tmdb";"PE";"tmdb_heuristico";""
1756;3928504;"Armando López Muñoz";"hombre";"manual";"ES";"manual";""
1757;5548470;"Alejandro Andrade Pease";"hombre";"manual";"PE";"manual";""
1758;1573270;"Felipe Hernández Cava";"";"";"";"";""
1759;1111138;"Marçal Forés";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1760;466460;"Aintza Serra";"mujer";"wikidata";"ES";"wikidata";""
1761;2419790;"Andrea Queralt";"";"";"";"";""
1762;1181192;"Victor Iriarte";"";"";"";"";""
1763;4177548;"José Morillas";"";"";"";"";""
1764;2470146;"Garbiñe Ortega";"";"";"";"";""
1765;236536;"Ana Asensio";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1766;2309854;"Joana M. Ortueta";"";"";"";"";""
1767;2109392;"Vanesa Benitez Zamora";"";"";"";"";""
1768;4271430;"Abel Alfonso";"";"";"";"";""
1769;4271429;"Carmen Allue";"mujer";"tmdb";"";"";""
1770;3180196;"Raúl Cuevas";"";"";"";"";""
1771;3020416;"Nuria Giménez";"";"";"";"";""
1772;1618032;"Carlos Solano";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1773;1987707;"Carlos C. Tomé";"hombre";"tmdb";"";"";""
1774;1074571;"Ángel Amigo";"hombre";"wikidata";"ES";"wikidata";""
1775;995164;"Joan Marimón";"hombre";"tmdb";"ES";"wikidata";""
1776;2944291;"Joan Bofill";"";"";"";"";""
1777;2348089;"Efthymia Zymvragaki";"";"";"";"";""
1778;1719986;"Victor Nores";"";"";"";"";""
1779;3683881;"David Moncasi";"";"";"";"";""
1780;4572706;"Laura Herrero Garvín";"mujer";"manual";"ES";"manual";""
1781;1182523;"Aina Calleja";"mujer";"tmdb";"ES";"wikidata";""
1782;6085979;"Miguel Ángel González";"";"";"";"";""
1783;2856919;"Keith Miller";"";"";"";"";""
1784;226485;"Airy Maragall";"";"";"";"";""
1785;1415400;"Àngel Leiro";"hombre";"wikidata";"ES";"wikidata";""
1786;43330;"Ventura Pons";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1787;4582221;"Miguel Olid";"";"";"";"";""
1788;2268379;"Carlos Pardo Ros";"";"";"";"";""
1789;4038041;"Pablo Gisbert";"";"";"";"";""
1790;1012105;"Mikel Rueda";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1791;1524680;"Alba Cros";"mujer";"tmdb";"ES";"wikidata";""
1792;4654036;"Nora Haddad";"";"";"";"";""
1793;84676;"Martín Mauregui";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1794;935102;"Marco Berger";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1795;2348700;"Jorge Cassinello";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1796;2193215;"Enric Ribes";"";"";"";"";""
1797;1459422;"Carolina Astudillo Muñoz";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1798;1678420;"José Miguel Hernán";"";"";"";"";""
1799;1319117;"Santiago Ríos";"hombre";"wikidata";"ES";"wikidata";""
1800;1563000;"Teodoro Ríos";"";"";"";"";""
1801;2428561;"Pau Calpe Rufat";"hombre";"manual";"ES";"manual";""
1802;5063296;"María D. Valderrama";"";"";"";"";""
1803;3109392;"Mikel Gurrea";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1804;2210416;"Francisco Kosterlitz";"hombre";"tmdb";"";"";""
1805;4110374;"Macu Machín";"";"";"";"";""
1806;978909;"Álvaro Begines";"hombre";"wikidata";"";"";""
1807;3731035;"Bego Zubia Gallastegi";"";"";"";"";""
1808;1172340;"Alejandro Alvarado";"";"";"";"";""
1809;1172339;"Concha Barquero";"";"";"";"";""
1810;4877486;"Samuel Hurtado";"";"";"";"";""
1811;4963116;"Pablo Colomo";"hombre";"tmdb";"";"";""
1812;4733569;"Tuti Fernández";"";"";"";"";""
1813;2271551;"Raül Refree";"hombre";"tmdb";"";"";""
1814;1276994;"David Sainz";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1815;3933477;"Juanma Sayalonga";"hombre";"tmdb";"";"";""
1816;5151190;"Álex San Martín";"";"";"";"";""
1817;1107473;"Joan Brossa";"hombre";"wikidata";"ES";"wikidata";""
1818;37497;"Pere Portabella";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1819;1172468;"Alessandro Pugno";"hombre";"wikidata";"IT";"wikidata";""
1820;2239321;"Natacha Kucic";"mujer";"manual";"AR";"manual";""
1821;55517;"Александр Мишарин";"hombre";"tmdb";"RU";"wikidata";""
1822;8452;"Andrei Tarkovsky";"hombre";"tmdb";"";"";""
1823;1577;"Richard Kelly";"hombre";"tmdb";"US";"tmdb_heuristico";""
1824;20687;"Steve Barancik";"hombre";"tmdb";"US";"tmdb_heuristico";""
1825;123945;"Charles M. Schulz";"hombre";"tmdb";"US";"tmdb_heuristico";""
1826;225009;"Pablo Larraín";"hombre";"tmdb";"CL";"tmdb_heuristico";""
1827;260267;"Mateo Iribarren";"hombre";"manual";"AR";"manual";""
1828;1211005;"John W. Richardson";"hombre";"tmdb";"";"";""
1829;1211006;"Christopher Roach";"hombre";"tmdb";"";"";""
1830;1325800;"Ryan Engle";"hombre";"tmdb";"";"";""
1831;208664;"Kay Cannon";"mujer";"tmdb";"US";"tmdb_heuristico";""
1832;12965;"Tommy Swerdlow";"hombre";"tmdb";"US";"wikidata";""
1833;936668;"Tom Wheeler";"hombre";"tmdb";"US";"wikidata";""
1834;934181;"Paul Fisher";"hombre";"tmdb";"";"";""
1835;52115;"Scott Moore";"hombre";"tmdb";"US";"wikidata";""
1836;52114;"Jon Lucas";"hombre";"tmdb";"US";"tmdb_heuristico";""
1837;93207;"Jeremy Cheung";"hombre";"tmdb";"";"";""
1838;1510259;"Jay Davis";"";"";"";"";""
1839;1179829;"Bruce Thierry Cheung";"hombre";"tmdb";"";"";""
1840;2426018;"Gustavo Cortés Bueno";"";"";"";"";""
1841;34792;"Miki Molina";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1842;2717273;"José Luis de Damas";"";"";"";"";""
1843;2809161;"Lander Garro";"";"";"";"";""
1844;2861220;"Cristina Fernández Pintado";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1845;1273136;"Miguel Llorens";"hombre";"wikidata";"";"";""
1846;154865;"Sian Heder";"mujer";"tmdb";"US";"tmdb_heuristico";""
1847;1081309;"Arnaud Demuynck";"hombre";"tmdb";"BE";"tmdb_heuristico";""
1848;150330;"Alberto Fuguet";"hombre";"tmdb";"US";"wikidata";""
1849;3023544;"Alberto Muriel";"";"";"";"";""
1850;3023537;"Álvaro Sanz";"";"";"";"";""
1851;1674439;"Joshua Rollins";"hombre";"tmdb";"US";"tmdb_heuristico";""
1852;2150735;"Rafael R. Rafatal";"";"";"";"";""
1853;1636516;"Andrew Nethery";"";"";"";"";""
1854;3255902;"Ignacio Malagón";"hombre";"tmdb";"";"";""
1855;3462312;"Jordi Jimeno";"";"";"";"";""
1856;3462314;"Isaac Pérez";"";"";"";"";""
1857;3264449;"Inés Toharia Terán";"";"";"";"";""
1858;3414230;"Casandra Valdés";"";"";"";"";""
1859;1759433;"Luis Sánchez-Polack";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1860;2845690;"Antonio Escámez";"";"";"";"";""
1861;3450147;"Víctor Sánchez Rodríguez";"";"";"";"";""
1862;1302121;"Danny Garcia";"hombre";"tmdb";"";"";""
1863;231334;"Trine Piil Christensen";"mujer";"tmdb";"DK";"wikidata";""
1864;2883609;"Martín de Marco";"";"";"";"";""
1865;2843638;"Toti Garcia";"";"";"";"";""
1866;2465446;"Álex Dioscórides";"";"";"";"";""
1867;3640001;"Sofía Martell";"";"";"";"";""
1868;3640002;"Marina Wagner";"";"";"";"";""
1869;3629552;"Constança Amengual";"";"";"";"";""
1870;3629554;"Francesca Mas";"";"";"";"";""
1871;1184109;"David Pujol";"hombre";"wikidata";"ES";"wikidata";""
1872;1373688;"Montse Aguer";"";"";"";"";""
1873;2427035;"Yennifer Uribe Alzate";"mujer";"manual";"CO";"manual";""
1874;3731578;"Pere Puigbert";"";"";"";"";""
1875;2776046;"José Antonio Valera";"";"";"";"";""
1876;3800755;"Sílvia Subirós i Mercader";"";"";"";"";""
1877;2653773;"Florencia Aliberti";"";"";"";"";""
1878;3966942;"Roberto J. Oltra";"";"";"";"";""
1879;2366496;"José Luis López Magerus";"";"";"";"";""
1880;3851045;"Felipe Ravina";"";"";"";"";""
1881;3857574;"Ángel Filgueira";"";"";"";"";""
1882;3950706;"Josep Morell";"";"";"";"";""
1883;3804439;"Rosalind Bain";"";"";"";"";""
1884;3950767;"Carlos Montes";"";"";"";"";""
1885;3989209;"David Beltrán i Marí";"hombre";"manual";"ES";"manual";""
1886;1053730;"Danyael Sugawara";"hombre";"wikidata";"JP";"wikidata";""
1887;1275857;"Heleen Suèr";"";"";"";"";""
1888;3902643;"Albert Olivé";"";"";"";"";""
1889;4073101;"Bernat Jordà";"";"";"";"";""
1890;3179151;"Tamara García Iglesias";"mujer";"tmdb";"";"";""
1891;4180516;"Adolfo Moreno";"";"";"";"";""
1892;4184526;"Olivier Verdier";"";"";"";"";""
1893;1839292;"Xavi Herrero";"";"";"";"";""
1894;2567093;"Núria Abad";"";"";"";"";""
1895;2723186;"Marta Hierro";"";"";"";"";""
1896;3124188;"Daniel Cabrero";"";"";"";"";""
1897;4297639;"Natxo Franch";"";"";"";"";""
1898;1086353;"Matías Piñeiro";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1899;4438287;"Miguel Morillo";"";"";"";"";""
1900;1169066;"Pablo Llorca";"hombre";"wikidata";"ES";"wikidata";""
1901;4516953;"J. Craig Jordon";"";"";"";"";""
1902;3623046;"Phoenix Higgins";"";"";"";"";""
1903;2509211;"Jason Walter Short";"";"";"";"";""
1904;38919;"Tatiana Vialle";"mujer";"tmdb";"FR";"wikidata";""
1905;2875833;"Carlos Essmann";"";"";"";"";""
1906;1447517;"Ander Iriarte";"hombre";"wikidata";"";"";""
1907;1350504;"Gerald B. Fillmore";"hombre";"tmdb";"";"";""
1908;2472549;"Arturo Méndiz";"hombre";"manual";"ES";"manual";""
1909;4710480;"Candela Izquierdo";"";"";"";"";""
1910;2232850;"Frank Adkinson";"";"";"";"";""
1911;1741528;"Candice Vernon";"";"";"";"";""
1912;3571803;"Mila Luengo";"";"";"";"";""
1913;3571802;"Sergi Miralles";"";"";"";"";""
1914;2493610;"María Mínguez";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1915;1800952;"Pablo de la Chica";"";"";"";"";""
1916;1048539;"Claudio Zulian";"hombre";"tmdb";"IT";"tmdb_heuristico";""
1917;4635151;"Ezequiel Alvarez";"hombre";"tmdb";"AR";"tmdb_heuristico";""
1918;5054401;"Katherine Tort";"mujer";"manual";"ES";"manual";""
1919;4921801;"Alan Nava";"hombre";"tmdb";"MX";"tmdb_heuristico";""
1920;1891414;"Iván Castiñeiras";"hombre";"tmdb";"";"";""
1921;4358732;"Carlos Mera";"";"";"";"";""
1922;5281498;"Silvia Creo";"";"";"";"";""
1923;3703210;"Eva Picazo";"mujer";"tmdb";"ES";"tmdb_heuristico";""
1924;3774844;"Carla Sánchez";"";"";"";"";""
1925;4826777;"Jana Montllor";"";"";"";"";""
1926;5345388;"Liliana Díaz Castillo";"";"";"";"";""
1927;1923695;"Lucía Dapena";"";"";"";"";""
1928;5693723;"Pablo Villalobos Leal";"";"";"";"";""
1929;1208932;"Mariano Agudo";"hombre";"tmdb";"ES";"tmdb_heuristico";""
1930;5624444;"Bibiana Baxevanos";"";"";"";"";""
